	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459028	ERR1459033	ERR1459034	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056799
ERR1458929	0.2355528771877289	0.4329413175582886	0.5666922330856323	0.6178759336471558	0.4494069814682007	0.6019118428230286	0.6165071725845337	0.5445388555526733	0.5448590517044067	0.4123257398605347	0.5887155532836914	0.3795510232448578	0.4989282488822937	0.5091548562049866	0.3683052062988281	0.5618398189544678	0.5654119253158569	0.5983757972717285	0.6964154839515686	0.5030379295349121	0	0.4924950003623962	0.5663186311721802	0.5388421416282654	0.4453627467155457	0.4425898492336273	0.4480527639389038	0.5482760071754456	0.5521504878997803	0.5490934252738953	0.3998145163059235	0.5924623608589172	0.6053785681724548	0.6046026349067688	0.5493296384811401	0.631198525428772	0.522260308265686	0.5767672061920166	0.5709055662155151	0.3822875618934631	0.6088925004005432	0.3724597096443176	0.5724474787712097	0.5766069293022156	0.6689828038215637	0.4646897912025452	0.3619531095027924	0.5406959652900696	0.4111661911010742	0.41290482878685	0.4129135608673096	0.5204519033432007	0.6245763897895813
ERR1458931	0.3912588357925415	0.2458113878965378	0.3070677220821381	0.3586925864219666	0.2211451828479767	0.3209671080112457	0.3491096198558807	0.2940890192985535	0.259583443403244	0.2130088210105896	0.3050981760025024	0.5546497702598572	0.2094277292490005	0.2373975068330765	0.2515834271907806	0.2082700431346893	0.269975870847702	0.3218318819999695	0.3140728175640106	0.3503606021404266	0.4924950003623962	0	0.2943756580352783	0.2022021561861038	0.2295150756835938	0.1841900050640106	0.2051364332437515	0.2715977430343628	0.2353656738996506	0.3051446378231049	0.2122929841279984	0.3080715835094452	0.3231511116027832	0.3082018792629242	0.3129128217697144	0.2376515716314316	0.2988848388195038	0.3067130744457245	0.3394420444965363	0.2980465590953827	0.3340676724910736	0.2577502131462097	0.2962284088134766	0.3358936309814453	0.2813635766506195	0.2054181098937988	0.2831745743751526	0.3387750685214996	0.2184322327375412	0.2397108525037766	0.2661136090755463	0.2402191460132599	0.2268596291542053
ERR1458936	0.4738185703754425	0.2896583378314972	0.1554160416126251	0.2093273997306824	0.2748438715934753	0.1852934211492538	0.2273246943950653	0.1562205255031586	0.2086414843797684	0.2787064611911774	0.1633812189102173	0.6161003112792969	0.2206554412841797	0.1657136380672455	0.3565686643123627	0.2333508133888245	0.1923740357160568	0.2199857980012894	0.3866954445838928	0.4108777046203613	0.5663186311721802	0.2943756580352783	0	0.2191865146160126	0.242526650428772	0.2264935374259949	0.2460487633943558	0.2448814362287521	0.2437555640935898	0.2278213798999786	0.2530165910720825	0.1604819297790527	0.2177908271551132	0.1864777654409409	0.1656801998615265	0.2895953357219696	0.2044517248868942	0.1359091252088547	0.2513642907142639	0.4089861810207367	0.1732829511165619	0.3608913421630859	0.1369168311357498	0.176064133644104	0.3164933025836945	0.2138791084289551	0.3856521546840668	0.1813397705554962	0.2602192163467407	0.3328038454055786	0.327046126127243	0.1925131678581238	0.2609018683433533
ERR1458937	0.4457282721996307	0.2584037482738495	0.2281067073345184	0.2728260159492493	0.25840163230896	0.2774429321289062	0.334767073392868	0.2688805460929871	0.2691763043403625	0.2404399812221527	0.2382189184427261	0.5824379920959473	0.1830456107854843	0.1872727125883102	0.3128292858600616	0.2194492369890213	0.2533782720565796	0.3345990777015686	0.3757910430431366	0.3779700398445129	0.5388421416282654	0.2022021561861038	0.2191865146160126	0	0.2730607390403748	0.1902169734239578	0.2516804933547974	0.2846781015396118	0.1957541406154633	0.3412032425403595	0.2797557711601257	0.2703776359558105	0.2756553590297699	0.2817913591861725	0.3055086433887482	0.2678360641002655	0.3161730766296387	0.2466694861650467	0.2476027458906174	0.3597299158573151	0.2397002577781677	0.3139660954475403	0.2570081651210785	0.2671701610088348	0.3500389456748962	0.257305234670639	0.3385961651802063	0.2904403805732727	0.2180524617433548	0.2879873216152191	0.3326409459114075	0.1884419023990631	0.2758653163909912
ERR1458942	0.3572344481945038	0.2402537763118744	0.2701783180236816	0.2907471060752869	0.1943409740924835	0.267719954252243	0.2681415379047394	0.2506999969482422	0.2006645947694778	0.1814168691635132	0.2707531154155731	0.5718414783477783	0.2038625627756119	0.1746731847524643	0.2261884808540344	0.2538970708847046	0.2190398871898651	0.2775719165802002	0.4322349429130554	0.3346916735172272	0.4453627467155457	0.2295150756835938	0.242526650428772	0.2730607390403748	0	0.1782937794923782	0.1617423295974731	0.237649604678154	0.2651311159133911	0.2253890186548233	0.1521997004747391	0.2710056900978088	0.3008023798465729	0.2673954665660858	0.2421380579471588	0.3622783720493317	0.2235638052225113	0.2510183453559875	0.3324244618415833	0.2880952954292297	0.2996606528759003	0.2569614052772522	0.2423997968435287	0.2629384696483612	0.3702350854873657	0.1477304250001907	0.2611646354198456	0.2282282412052155	0.1863345503807068	0.2196456044912338	0.2216290831565857	0.2634467780590057	0.3414933085441589
ERR1458974	0.3448011875152588	0.1459827125072479	0.2299544811248779	0.2924501895904541	0.1352332681417465	0.2565811276435852	0.2819863855838776	0.2207388281822205	0.2197714745998383	0.1246404200792313	0.2449746578931808	0.5735327005386353	0.1559628248214722	0.1644617021083832	0.1985266655683517	0.2457283288240433	0.2112751305103302	0.2731519043445587	0.4307388961315155	0.2733727693557739	0.4425898492336273	0.1841900050640106	0.2264935374259949	0.1902169734239578	0.1782937794923782	0	0.1315791010856628	0.2388010323047638	0.2083857953548431	0.2869771718978882	0.162477120757103	0.254325270652771	0.2588394284248352	0.2638704776763916	0.2551370859146118	0.3042819201946259	0.260338693857193	0.2307265251874924	0.2625626623630524	0.2366133183240891	0.242241695523262	0.1906271874904633	0.2265531271696091	0.2675581872463226	0.3830007016658783	0.1596787571907043	0.2268498241901398	0.2562625110149384	0.1019180864095688	0.1674755364656448	0.2125953286886215	0.1999513804912567	0.298736572265625
ERR1458980	0.3494432270526886	0.1884746700525284	0.2726690769195557	0.3133393824100494	0.1409637778997421	0.2754841148853302	0.2853808403015137	0.2336969375610352	0.2171274423599243	0.137661412358284	0.2750356495380402	0.5872964262962341	0.1734524816274643	0.1901654899120331	0.2004897445440292	0.2663441002368927	0.2284930646419525	0.282463937997818	0.439518928527832	0.2831741273403168	0.4480527639389038	0.2051364332437515	0.2460487633943558	0.2516804933547974	0.1617423295974731	0.1315791010856628	0	0.235153004527092	0.2423386722803116	0.2634178102016449	0.1613294780254364	0.2567689716815948	0.272613525390625	0.2785361707210541	0.2333921641111374	0.3405540883541107	0.2670158743858337	0.2517031729221344	0.3013275861740112	0.2515983581542969	0.2985100150108337	0.2170277088880539	0.2488071322441101	0.2748909592628479	0.3955676853656769	0.1579950898885727	0.2401825785636902	0.2918123006820679	0.1352941542863846	0.1878686398267746	0.2022310644388199	0.2403975129127502	0.3312000334262848
ERR1458992	0.4545570313930511	0.265203058719635	0.3035797774791718	0.3236054182052612	0.2403578907251358	0.2389118224382401	0.2234837412834167	0.2174381017684937	0.1499887257814407	0.2731308341026306	0.2828173339366913	0.6154903769493103	0.2108771651983261	0.2346609383821487	0.3219501078128815	0.274279922246933	0.1991507411003113	0.2231105268001556	0.4256311655044556	0.374129056930542	0.5482760071754456	0.2715977430343628	0.2448814362287521	0.2846781015396118	0.237649604678154	0.2388010323047638	0.235153004527092	0	0.1999891996383667	0.1992235481739044	0.2609462141990662	0.24957574903965	0.1904855519533157	0.1756633371114731	0.2428071945905685	0.3224256038665771	0.2482962906360626	0.2145875245332718	0.3488136529922485	0.3707289397716522	0.3009747862815857	0.3304784893989563	0.2541416585445404	0.2650095522403717	0.3719192743301392	0.1816144287586212	0.3531600534915924	0.2949195802211761	0.2728579938411713	0.2856395542621613	0.2681260108947754	0.2489568889141083	0.3119918704032898
ERR1458999	0.4555013179779053	0.2177236527204514	0.2800056934356689	0.2955073118209839	0.2437816858291626	0.2674842774868011	0.284865528345108	0.2568519115447998	0.1922579854726791	0.2657714486122131	0.2739229500293732	0.5875831842422485	0.1775136142969131	0.2238720506429672	0.3143079280853271	0.2209207117557526	0.2266340553760529	0.2783234715461731	0.3940656781196594	0.3615250289440155	0.5521504878997803	0.2353656738996506	0.2437555640935898	0.1957541406154633	0.2651311159133911	0.2083857953548431	0.2423386722803116	0.1999891996383667	0	0.2847384512424469	0.2949047386646271	0.2652653753757477	0.2010373473167419	0.233434721827507	0.2792677283287048	0.2445539832115173	0.3030263781547546	0.2494500279426575	0.2874979674816132	0.3647774457931519	0.2812589406967163	0.3212246298789978	0.2663213610649109	0.2627788484096527	0.3618049919605255	0.2226156741380692	0.3469164669513702	0.3207461833953857	0.2331395298242569	0.2748572826385498	0.3001773655414581	0.1880297958850861	0.2798418700695038
ERR1459008	0.4475593566894531	0.3546513915061951	0.283276230096817	0.3109410405158997	0.2982068955898285	0.196713387966156	0.1823623776435852	0.2245844006538391	0.1590766757726669	0.3030511140823364	0.2681583762168884	0.5894787311553955	0.2788278460502625	0.2570076286792755	0.3380937278270721	0.2841001451015472	0.1841056346893311	0.1972194612026215	0.4223440885543823	0.4382923245429993	0.5490934252738953	0.3051446378231049	0.2278213798999786	0.3412032425403595	0.2253890186548233	0.2869771718978882	0.2634178102016449	0.1992235481739044	0.2847384512424469	0	0.2503091096878052	0.2120389342308044	0.2783410549163818	0.2042333632707596	0.1879248768091202	0.3370115756988525	0.1741073578596115	0.2219547778367996	0.3603653907775879	0.3920116424560547	0.316207230091095	0.3548701703548431	0.2029726654291153	0.2703707218170166	0.3276005983352661	0.2013199627399445	0.3733702898025513	0.2315254211425781	0.3318555355072021	0.339714527130127	0.2841073870658875	0.2776027321815491	0.3110575973987579
ERR1459028	0.2948009073734283	0.2098627090454102	0.2723104357719421	0.3198517560958862	0.1718847304582596	0.2939114570617676	0.2986406683921814	0.2715006768703461	0.2270280122756958	0.1417675018310547	0.2920404672622681	0.5586352348327637	0.2347016930580139	0.1947829574346542	0.1790104508399963	0.290831983089447	0.2269364297389984	0.2838030159473419	0.4106779098510742	0.3201236128807068	0.3998145163059235	0.2122929841279984	0.2530165910720825	0.2797557711601257	0.1521997004747391	0.162477120757103	0.1613294780254364	0.2609462141990662	0.2949047386646271	0.2503091096878052	0	0.2889286577701569	0.3293352127075195	0.2888053059577942	0.2606439888477325	0.367733359336853	0.2062109112739563	0.2679284512996674	0.345163494348526	0.2036710530519485	0.3049132823944092	0.1624626517295837	0.2502676546573639	0.2948829829692841	0.350377082824707	0.1526226699352264	0.1715963333845139	0.2562344372272491	0.1686981320381165	0.1943199038505554	0.1444799900054932	0.2617083489894867	0.328907310962677
ERR1459033	0.4967636466026306	0.3137950599193573	0.1959271281957626	0.215091198682785	0.2895088493824005	0.1799687445163727	0.2015555649995804	0.2037833034992218	0.1976513564586639	0.2942407727241516	0.2035437673330307	0.6436465978622437	0.2541972696781158	0.1849317103624344	0.3639726638793945	0.2785776853561401	0.2083373069763184	0.2279662638902664	0.4274897575378418	0.4211435914039612	0.5924623608589172	0.3080715835094452	0.1604819297790527	0.2703776359558105	0.2710056900978088	0.254325270652771	0.2567689716815948	0.24957574903965	0.2652653753757477	0.2120389342308044	0.2889286577701569	0	0.2587011456489563	0.2071989476680756	0.1873634904623032	0.3240013420581818	0.2155940681695938	0.1435920000076294	0.2634363770484924	0.4170426428318024	0.2165622264146805	0.3674977123737335	0.1523080468177795	0.2108896225690842	0.3323279321193695	0.2326986044645309	0.4004592597484589	0.2256160080432892	0.2939242422580719	0.3569535315036774	0.3368381559848785	0.2404583841562271	0.3012605607509613
ERR1459034	0.5136949419975281	0.2779507339000702	0.2685739994049072	0.2795947790145874	0.2914581298828125	0.2406137436628342	0.2308462560176849	0.2192058116197586	0.2320476621389389	0.311338871717453	0.2510655224323273	0.6581310033798218	0.2422275990247726	0.2589909136295319	0.3827455937862396	0.2647915482521057	0.229135200381279	0.2316174656152725	0.4197145104408264	0.425573855638504	0.6053785681724548	0.3231511116027832	0.2177908271551132	0.2756553590297699	0.3008023798465729	0.2588394284248352	0.272613525390625	0.1904855519533157	0.2010373473167419	0.2783410549163818	0.3293352127075195	0.2587011456489563	0	0.1735718250274658	0.2440623044967651	0.2971310317516327	0.2910060882568359	0.2048980593681335	0.3058182299137115	0.4343345463275909	0.263441801071167	0.3857255578041077	0.2431505620479584	0.2424829304218292	0.3785480856895447	0.2592677474021912	0.4164541959762573	0.287848025560379	0.2859901785850525	0.3473750650882721	0.3235871493816376	0.2284742891788483	0.3066890835762024
ERR1459037	0.5124857425689697	0.3020186722278595	0.2595110535621643	0.2750894725322723	0.2925223410129547	0.1761726588010788	0.1775916516780853	0.2090768069028854	0.1671906709671021	0.3133493661880493	0.2366710901260376	0.6527285575866699	0.235821932554245	0.2482140511274338	0.3763189017772675	0.2591886520385742	0.1767330169677734	0.1643817722797394	0.3955313861370087	0.4236080050468445	0.6046026349067688	0.3082018792629242	0.1864777654409409	0.2817913591861725	0.2673954665660858	0.2638704776763916	0.2785361707210541	0.1756633371114731	0.233434721827507	0.2042333632707596	0.2888053059577942	0.2071989476680756	0.1735718250274658	0	0.1977619379758835	0.2997359931468964	0.2285507023334503	0.1885256469249725	0.3366749882698059	0.4316297471523285	0.2541404068470001	0.3809014558792114	0.1947546750307083	0.2287537306547165	0.3281489908695221	0.2233319878578186	0.4133539795875549	0.2472339272499084	0.3026610612869263	0.3304557502269745	0.3126387596130371	0.2435367703437805	0.2747496962547302
ERR1459045	0.4572137594223022	0.3208705186843872	0.2287232577800751	0.280722051858902	0.2793043553829193	0.190074160695076	0.2183613777160645	0.1622007787227631	0.1940510869026184	0.2746142148971558	0.2265628725290298	0.599543035030365	0.262701690196991	0.2449817359447479	0.3539332449436188	0.2671890556812286	0.2055273652076721	0.1906386315822601	0.4155385196208954	0.428857684135437	0.5493296384811401	0.3129128217697144	0.1656801998615265	0.3055086433887482	0.2421380579471588	0.2551370859146118	0.2333921641111374	0.2428071945905685	0.2792677283287048	0.1879248768091202	0.2606439888477325	0.1873634904623032	0.2440623044967651	0.1977619379758835	0	0.319037139415741	0.1758026927709579	0.1924419105052948	0.3108842074871063	0.4017732739448547	0.2496997267007828	0.3580453991889954	0.1795090585947037	0.2214295715093613	0.3413406908512115	0.1962824910879135	0.3812022805213928	0.1974088102579117	0.2865774631500244	0.3417915999889374	0.3182912170886993	0.2434791028499603	0.2894898951053619
ERR1459063	0.5396300554275513	0.3636775314807892	0.3195190727710724	0.3515133857727051	0.3407656252384186	0.3269410729408264	0.3449366688728333	0.3027191162109375	0.3028824925422668	0.3473584949970245	0.3081371486186981	0.6398143768310547	0.3181450366973877	0.3305740356445312	0.4106125235557556	0.2473747432231903	0.3062933087348938	0.3128692507743835	0.2156513035297394	0.4545363783836365	0.631198525428772	0.2376515716314316	0.2895953357219696	0.2678360641002655	0.3622783720493317	0.3042819201946259	0.3405540883541107	0.3224256038665771	0.2445539832115173	0.3370115756988525	0.367733359336853	0.3240013420581818	0.2971310317516327	0.2997359931468964	0.319037139415741	0	0.3305676877498627	0.3091792464256287	0.3440560698509216	0.4557815790176392	0.3200035989284515	0.4111078381538391	0.2956129908561707	0.3329961597919464	0.193272277712822	0.3164327144622803	0.4409962892532349	0.3571928739547729	0.3490617871284485	0.3737528324127197	0.4009557962417603	0.246699258685112	0.186490073800087
ERR1459072	0.4341543316841125	0.3436069190502167	0.2141706049442291	0.2972486317157745	0.2805855572223663	0.1919504255056381	0.2291611731052399	0.2102451324462891	0.2114890813827515	0.2822723686695099	0.2367266863584518	0.5791468024253845	0.2856581509113312	0.2396143525838852	0.3210367262363434	0.288269966840744	0.196929469704628	0.2019417583942413	0.4034395813941956	0.4287494122982025	0.522260308265686	0.2988848388195038	0.2044517248868942	0.3161730766296387	0.2235638052225113	0.260338693857193	0.2670158743858337	0.2482962906360626	0.3030263781547546	0.1741073578596115	0.2062109112739563	0.2155940681695938	0.2910060882568359	0.2285507023334503	0.1758026927709579	0.3305676877498627	0	0.2040602713823318	0.3402538299560547	0.3774185478687286	0.2593457102775574	0.3308315873146057	0.1828557550907135	0.2441965192556381	0.3248384892940521	0.1916056573390961	0.346139669418335	0.182683140039444	0.309152752161026	0.3299235999584198	0.2881720364093781	0.2315065860748291	0.2647400498390198
ERR1459099	0.4864107072353363	0.2917626202106476	0.2003875374794006	0.2103749960660934	0.2658426463603973	0.1627808064222336	0.2102140784263611	0.1715129315853119	0.1926746219396591	0.283877968788147	0.2046703696250916	0.6319644451141357	0.2336862087249756	0.1646287739276886	0.356688529253006	0.2484671771526337	0.1782207787036896	0.2301279306411743	0.4106651246547699	0.4123149514198303	0.5767672061920166	0.3067130744457245	0.1359091252088547	0.2466694861650467	0.2510183453559875	0.2307265251874924	0.2517031729221344	0.2145875245332718	0.2494500279426575	0.2219547778367996	0.2679284512996674	0.1435920000076294	0.2048980593681335	0.1885256469249725	0.1924419105052948	0.3091792464256287	0.2040602713823318	0	0.2705426216125488	0.4121403992176056	0.2018025070428848	0.3626201152801514	0.1427023261785507	0.1816345155239105	0.313054233789444	0.2197441756725311	0.3908753395080566	0.1967214792966843	0.2683412730693817	0.3314198553562164	0.3285330832004547	0.2151546329259872	0.2915782332420349
ERR1459109	0.4804159104824066	0.3037287294864655	0.2253806591033936	0.1645559221506119	0.3162147700786591	0.3093835711479187	0.3675416707992554	0.3097727596759796	0.3372246325016022	0.2839003205299377	0.2311003059148788	0.627660870552063	0.2875483632087708	0.2292101085186005	0.3454042971134186	0.3069846928119659	0.3180266618728638	0.3466040790081024	0.4585989117622375	0.4243101477622986	0.5709055662155151	0.3394420444965363	0.2513642907142639	0.2476027458906174	0.3324244618415833	0.2625626623630524	0.3013275861740112	0.3488136529922485	0.2874979674816132	0.3603653907775879	0.345163494348526	0.2634363770484924	0.3058182299137115	0.3366749882698059	0.3108842074871063	0.3440560698509216	0.3402538299560547	0.2705426216125488	0	0.3838021755218506	0.2118382602930069	0.3396600484848022	0.2672568559646606	0.2345666587352753	0.4265480935573578	0.3312020301818848	0.3680240213871002	0.3242719769477844	0.265696108341217	0.3391086757183075	0.3752270042896271	0.2786648869514465	0.3651593625545502
ERR1459110	0.2568580508232117	0.2350261509418488	0.3954942524433136	0.4419142305850983	0.2438568025827408	0.4298014044761658	0.4475077688694	0.4129614531993866	0.3649323880672455	0.1474211812019348	0.4224033355712891	0.5548643469810486	0.3197034895420074	0.3202502131462097	0.1164736971259117	0.4053596556186676	0.3774997889995575	0.4190713167190552	0.533163845539093	0.3229564726352692	0.3822875618934631	0.2980465590953827	0.4089861810207367	0.3597299158573151	0.2880952954292297	0.2366133183240891	0.2515983581542969	0.3707289397716522	0.3647774457931519	0.3920116424560547	0.2036710530519485	0.4170426428318024	0.4343345463275909	0.4316297471523285	0.4017732739448547	0.4557815790176392	0.3774185478687286	0.4121403992176056	0.3838021755218506	0	0.4291995167732239	0.08782880008220673	0.3975691199302673	0.41341832280159	0.4907174706459045	0.2836242020130157	0.04561607539653778	0.4262910187244415	0.1936792433261871	0.200405016541481	0.1830286979675293	0.3844111263751984	0.4495287239551544
ERR1459123	0.5196707248687744	0.3264283835887909	0.154521107673645	0.1819327175617218	0.312889039516449	0.2348557412624359	0.2889897227287292	0.2192339897155762	0.2778154611587524	0.3030761480331421	0.1502415090799332	0.6450456380844116	0.2777159214019775	0.1982136070728302	0.3849550783634186	0.2741893529891968	0.2542210221290588	0.2727709412574768	0.4112721085548401	0.4431916177272797	0.6088925004005432	0.3340676724910736	0.1732829511165619	0.2397002577781677	0.2996606528759003	0.242241695523262	0.2985100150108337	0.3009747862815857	0.2812589406967163	0.316207230091095	0.3049132823944092	0.2165622264146805	0.263441801071167	0.2541404068470001	0.2496997267007828	0.3200035989284515	0.2593457102775574	0.2018025070428848	0.2118382602930069	0.4291995167732239	0	0.3826477527618408	0.1981718689203262	0.1902116239070892	0.3669908344745636	0.270094633102417	0.4119881391525269	0.2344312071800232	0.2882824242115021	0.3492183685302734	0.3608965277671814	0.2277731448411942	0.2839072048664093
ERR1459124	0.2465915381908417	0.1910613775253296	0.3537040650844574	0.4007592797279358	0.1972956508398056	0.3820444941520691	0.3949445784091949	0.3674293160438538	0.3177506029605865	0.1091508790850639	0.3785410523414612	0.5336558818817139	0.2750285267829895	0.27406245470047	0.09696493297815323	0.3691624402999878	0.3284339010715485	0.3719011843204498	0.4942086935043335	0.2766199707984924	0.3724597096443176	0.2577502131462097	0.3608913421630859	0.3139660954475403	0.2569614052772522	0.1906271874904633	0.2170277088880539	0.3304784893989563	0.3212246298789978	0.3548701703548431	0.1624626517295837	0.3674977123737335	0.3857255578041077	0.3809014558792114	0.3580453991889954	0.4111078381538391	0.3308315873146057	0.3626201152801514	0.3396600484848022	0.08782880008220673	0.3826477527618408	0	0.349725067615509	0.3740473389625549	0.4499046504497528	0.2418469041585922	0.07658202201128006	0.3839154541492462	0.148272767663002	0.1548180133104324	0.1591295450925827	0.3410558998584747	0.3978556990623474
ERR1459126	0.4843531548976898	0.313300758600235	0.1703784763813019	0.2077874392271042	0.274421215057373	0.1330530941486359	0.1827704608440399	0.1864381581544876	0.1937365829944611	0.2730837464332581	0.1872309297323227	0.630465030670166	0.2465856671333313	0.1568953692913055	0.3542008697986603	0.2633791863918304	0.167299747467041	0.1785630434751511	0.3952701687812805	0.4132822453975677	0.5724474787712097	0.2962284088134766	0.1369168311357498	0.2570081651210785	0.2423997968435287	0.2265531271696091	0.2488071322441101	0.2541416585445404	0.2663213610649109	0.2029726654291153	0.2502676546573639	0.1523080468177795	0.2431505620479584	0.1947546750307083	0.1795090585947037	0.2956129908561707	0.1828557550907135	0.1427023261785507	0.2672568559646606	0.3975691199302673	0.1981718689203262	0.349725067615509	0	0.205280065536499	0.2841461300849915	0.2235095202922821	0.3815960884094238	0.1663385629653931	0.2621282339096069	0.3293707370758057	0.3239231109619141	0.2149145007133484	0.2644085586071014
ERR1459131	0.4910567700862885	0.2828247547149658	0.2257455438375473	0.1885514706373215	0.2836705446243286	0.2372151613235474	0.2794252336025238	0.2388724088668823	0.2433763146400452	0.3085845410823822	0.2083735018968582	0.6371923685073853	0.2580080628395081	0.186065286397934	0.3562589287757874	0.2749381065368652	0.2528010010719299	0.2816183269023895	0.4220849573612213	0.4178813099861145	0.5766069293022156	0.3358936309814453	0.176064133644104	0.2671701610088348	0.2629384696483612	0.2675581872463226	0.2748909592628479	0.2650095522403717	0.2627788484096527	0.2703707218170166	0.2948829829692841	0.2108896225690842	0.2424829304218292	0.2287537306547165	0.2214295715093613	0.3329961597919464	0.2441965192556381	0.1816345155239105	0.2345666587352753	0.41341832280159	0.1902116239070892	0.3740473389625549	0.205280065536499	0	0.3653867840766907	0.2426397800445557	0.3923529982566833	0.2451875060796738	0.2741108238697052	0.338669091463089	0.3289089202880859	0.2623474299907684	0.3293174803256989
ERR1459142	0.5750719904899597	0.445956289768219	0.3464385569095612	0.3448877036571503	0.4152475893497467	0.3100605607032776	0.3329164683818817	0.3564424216747284	0.3255046904087067	0.4086941480636597	0.3530941009521484	0.6731237173080444	0.4016554057598114	0.3227482438087463	0.4508508443832397	0.2884851396083832	0.2899903357028961	0.3340975046157837	0.2259303629398346	0.5334454774856567	0.6689828038215637	0.2813635766506195	0.3164933025836945	0.3500389456748962	0.3702350854873657	0.3830007016658783	0.3955676853656769	0.3719192743301392	0.3618049919605255	0.3276005983352661	0.350377082824707	0.3323279321193695	0.3785480856895447	0.3281489908695221	0.3413406908512115	0.193272277712822	0.3248384892940521	0.313054233789444	0.4265480935573578	0.4907174706459045	0.3669908344745636	0.4499046504497528	0.2841461300849915	0.3653867840766907	0	0.3557895421981812	0.4759064614772797	0.3167842328548431	0.4216943383216858	0.4467554986476898	0.4249590337276459	0.3161497712135315	0.2151122689247131
ERR1459146	0.3700703084468842	0.2227157056331635	0.2674325406551361	0.2985465228557587	0.1659100353717804	0.2357247471809387	0.227381244301796	0.2206380814313889	0.1474495977163315	0.1783236265182495	0.2769497036933899	0.5797264575958252	0.1673856675624847	0.1809769123792648	0.233226865530014	0.2692414820194244	0.1849561780691147	0.2207899391651154	0.4119472503662109	0.3292044103145599	0.4646897912025452	0.2054181098937988	0.2138791084289551	0.257305234670639	0.1477304250001907	0.1596787571907043	0.1579950898885727	0.1816144287586212	0.2226156741380692	0.2013199627399445	0.1526226699352264	0.2326986044645309	0.2592677474021912	0.2233319878578186	0.1962824910879135	0.3164327144622803	0.1916056573390961	0.2197441756725311	0.3312020301818848	0.2836242020130157	0.270094633102417	0.2418469041585922	0.2235095202922821	0.2426397800445557	0.3557895421981812	0	0.2536984384059906	0.2455926835536957	0.1883046180009842	0.2110053151845932	0.1988888382911682	0.2390158772468567	0.3049013018608093
ERR1459147	0.2403111159801483	0.2180058509111404	0.3734312653541565	0.4214358031749725	0.2235975563526154	0.4135108590126038	0.424283891916275	0.3957025408744812	0.3411261439323425	0.1377566158771515	0.403486579656601	0.541429877281189	0.2957817018032074	0.3027823269367218	0.09689237177371979	0.3864860534667969	0.363100677728653	0.4011328220367432	0.5152732729911804	0.3086343109607697	0.3619531095027924	0.2831745743751526	0.3856521546840668	0.3385961651802063	0.2611646354198456	0.2268498241901398	0.2401825785636902	0.3531600534915924	0.3469164669513702	0.3733702898025513	0.1715963333845139	0.4004592597484589	0.4164541959762573	0.4133539795875549	0.3812022805213928	0.4409962892532349	0.346139669418335	0.3908753395080566	0.3680240213871002	0.04561607539653778	0.4119881391525269	0.07658202201128006	0.3815960884094238	0.3923529982566833	0.4759064614772797	0.2536984384059906	0	0.3936026096343994	0.1784552186727524	0.184771940112114	0.1661542952060699	0.3622907400131226	0.43120276927948
ERR1459152	0.4491600096225739	0.3464705646038055	0.1958168596029282	0.2430454790592194	0.3132368326187134	0.1969373822212219	0.2318494468927383	0.1906215399503708	0.2474096119403839	0.3048878610134125	0.2182496339082718	0.5938551425933838	0.2942678034305573	0.2067573070526123	0.3754022717475891	0.260341465473175	0.2013837546110153	0.2472857534885406	0.4366308152675629	0.4471963047981262	0.5406959652900696	0.3387750685214996	0.1813397705554962	0.2904403805732727	0.2282282412052155	0.2562625110149384	0.2918123006820679	0.2949195802211761	0.3207461833953857	0.2315254211425781	0.2562344372272491	0.2256160080432892	0.287848025560379	0.2472339272499084	0.1974088102579117	0.3571928739547729	0.182683140039444	0.1967214792966843	0.3242719769477844	0.4262910187244415	0.2344312071800232	0.3839154541492462	0.1663385629653931	0.2451875060796738	0.3167842328548431	0.2455926835536957	0.3936026096343994	0	0.2954906821250916	0.3690102398395538	0.3458345234394073	0.2257680147886276	0.2968905568122864
