	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056783	ERR2056799
ERR1458831	0.2943390905857086	0.1624701321125031	0.2710703313350677	0.3162579238414764	0.1261767894029617	0.2968856394290924	0.1529119610786438	0.315792053937912	0.2841788828372955	0.2383597046136856	0	0.2863616645336151	0.5602214336395264	0.2042826563119888	0.1894814968109131	0.1404021382331848	0.2742545902729034	0.2402072548866272	0.2977648675441742	0.4500669240951538	0.2556506395339966	0.4138917624950409	0.1990127414464951	0.2731461226940155	0.2358614802360535	0.1843196451663971	0.1107524484395981	0.1342417448759079	0.2758966684341431	0.2589569985866547	0.2999989688396454	0.2137192189693451	0.1469836384057999	0.281701922416687	0.3148204982280731	0.2816061973571777	0.3056370615959167	0.2658780813217163	0.3447173535823822	0.291670560836792	0.2847532331943512	0.2614462971687317	0.29551962018013	0.1112236827611923	0.2711041569709778	0.3015229105949402	0.3974540233612061	0.1828728318214417	0.1395581960678101	0.2991965413093567	0.1736740469932556	0.08936711400747299	0.1549932807683945	0.15091872215271	0.2519606351852417	0.3032463490962982	0.3481392860412598
ERR1458855	0.497160017490387	0.3197405934333801	0.1165573596954346	0.1878225654363632	0.2945350706577301	0.2092702835798264	0.2650706768035889	0.2578685879707336	0.208516538143158	0.2606491148471832	0.2863616645336151	0	0.6336499452590942	0.2502104043960571	0.1904745846986771	0.36672642827034	0.2577324509620667	0.2669001221656799	0.2341565042734146	0.3708958029747009	0.440916895866394	0.5917843580245972	0.3076173067092896	0.1633002907037735	0.2404525279998779	0.2612138092517853	0.2385693490505219	0.2749473750591278	0.2851073145866394	0.2697610557079315	0.2769795060157776	0.4098836183547974	0.2975909113883972	0.2048447281122208	0.2580373883247375	0.2779877483844757	0.2376171946525574	0.2263355702161789	0.2907944023609161	0.2454733401536942	0.1892093271017075	0.198830634355545	0.1225067600607872	0.3696397542953491	0.1932316869497299	0.1860454231500626	0.3519415855407715	0.2681252360343933	0.3881212174892426	0.2117593884468079	0.2441349029541016	0.2893627882003784	0.3463733196258545	0.3515273630619049	0.2035382091999054	0.1951587796211243	0.2682671248912811
ERR1458857	0.3331842720508575	0.5773882865905762	0.628119170665741	0.67331862449646	0.5792361497879028	0.6481778621673584	0.5916500687599182	0.6647961735725403	0.5885116457939148	0.5935413837432861	0.5602214336395264	0.6336499452590942	0	0.5939098000526428	0.5979951024055481	0.5258740186691284	0.5298128128051758	0.6027196645736694	0.6342786550521851	0.6967764496803284	0.6720404624938965	0.3637467920780182	0.5447419285774231	0.6044929623603821	0.5769549608230591	0.559327244758606	0.568569540977478	0.5807176232337952	0.6120023727416992	0.5875697731971741	0.5850424766540527	0.6277399063110352	0.5503751039505005	0.6323420405387878	0.6522708535194397	0.6211525797843933	0.6426281332969666	0.5920811891555786	0.6285789012908936	0.5908816456794739	0.6300005316734314	0.6160897612571716	0.6359453797340393	0.5268063545227051	0.6239086985588074	0.6303062438964844	0.6715980768203735	0.5747353434562683	0.5285941958427429	0.5898616909980774	0.5619989037513733	0.5687175393104553	0.560285747051239	0.5709134936332703	0.5379722714424133	0.6596689820289612	0.6390229463577271
ERR1458868	0.4014708697795868	0.19745734333992	0.261419266462326	0.296373724937439	0.1832058131694794	0.2187889218330383	0.1548037678003311	0.2681687772274017	0.2329113781452179	0.1983839869499207	0.2042826563119888	0.2502104043960571	0.5939098000526428	0	0.1698942482471466	0.2701343297958374	0.2574301064014435	0.2239897847175598	0.2754665017127991	0.4239299595355988	0.3273913264274597	0.5061331987380981	0.2241457104682922	0.2189443409442902	0.1889615207910538	0.20673468708992	0.1606254577636719	0.1905487626791	0.2186795920133591	0.1757019758224487	0.2822428941726685	0.2950765192508698	0.2496368139982224	0.2484910190105438	0.2485894709825516	0.2322003841400146	0.2386314421892166	0.2603967487812042	0.3146008551120758	0.2983364760875702	0.2322839498519897	0.2723028063774109	0.2710842788219452	0.2753724753856659	0.2578246295452118	0.2533749341964722	0.3979884386062622	0.1700161844491959	0.2912803590297699	0.2940573692321777	0.1963690519332886	0.1887201964855194	0.2196482121944427	0.2606606483459473	0.2360741347074509	0.237877756357193	0.3113759458065033
ERR1458871	0.4205337762832642	0.2252059280872345	0.1700286865234375	0.1719838678836823	0.1905984878540039	0.1970525234937668	0.1779638081789017	0.2338082939386368	0.2273675352334976	0.1815876811742783	0.1894814968109131	0.1904745846986771	0.5979951024055481	0.1698942482471466	0	0.2812896370887756	0.2289880067110062	0.1796553283929825	0.257879763841629	0.4147701561450958	0.3538649678230286	0.5157120227813721	0.2405504435300827	0.1657009571790695	0.18173947930336	0.1651882976293564	0.1582254022359848	0.1906345039606094	0.2282409071922302	0.2152684181928635	0.2459099888801575	0.3369569778442383	0.2067449390888214	0.1859068125486374	0.259105771780014	0.2168495804071426	0.242852970957756	0.2420842945575714	0.3257535696029663	0.2315188497304916	0.1601080894470215	0.2151463776826859	0.186229407787323	0.2714360356330872	0.176493912935257	0.1813298463821411	0.3161812424659729	0.1754568368196487	0.3008011281490326	0.2007860541343689	0.1647854447364807	0.1887229382991791	0.2524531483650208	0.2668198049068451	0.2029676884412766	0.2254831492900848	0.3034044504165649
ERR1458881	0.2296562641859055	0.1878423094749451	0.3636866509914398	0.4002062976360321	0.1997675150632858	0.3861235082149506	0.2267942279577255	0.3940992057323456	0.3648660778999329	0.3071501553058624	0.1404021382331848	0.36672642827034	0.5258740186691284	0.2701343297958374	0.2812896370887756	0	0.34435173869133	0.3321548998355865	0.3744699060916901	0.4877209663391113	0.284004420042038	0.3690491020679474	0.2461635321378708	0.3522488474845886	0.3168394267559052	0.2333669066429138	0.2042467296123505	0.2071454226970673	0.324785441160202	0.3114379048347473	0.338573694229126	0.2258479446172714	0.1787208169698715	0.3652950525283813	0.3825586438179016	0.3409871459007263	0.3749325275421143	0.3497619926929474	0.4115480482578278	0.3286893665790558	0.36452716588974	0.3418705463409424	0.3860913515090942	0.09776386618614197	0.3570786118507385	0.3532771468162537	0.4480322003364563	0.2417772561311722	0.08676445484161377	0.37632817029953	0.2340409904718399	0.1554310619831085	0.1584404855966568	0.1608971059322357	0.3288329839706421	0.3877123594284058	0.4172868728637695
ERR1458883	0.4616747498512268	0.3051399886608124	0.2552239298820496	0.3071759343147278	0.269452840089798	0.2786707878112793	0.2525643110275269	0.2977051138877869	0.2372603714466095	0.2473132908344269	0.2742545902729034	0.2577324509620667	0.5298128128051758	0.2574301064014435	0.2289880067110062	0.34435173869133	0	0.2462583780288696	0.249952495098114	0.325273722410202	0.4117934107780457	0.5632721781730652	0.2023979723453522	0.231862798333168	0.2195070087909698	0.2372962683439255	0.2399022281169891	0.2639526724815369	0.274050772190094	0.2278863340616226	0.2723876237869263	0.3965882658958435	0.2844497561454773	0.2723543047904968	0.260765939950943	0.2482945919036865	0.247195228934288	0.2568892240524292	0.232461005449295	0.2883719801902771	0.2480654269456863	0.2948505282402039	0.2665082514286041	0.3570376038551331	0.2663272619247437	0.269589364528656	0.2789070010185242	0.2567992210388184	0.3705914914608002	0.263810008764267	0.2326615750789642	0.2796448767185211	0.3006250560283661	0.3317111134529114	0.1788308769464493	0.2765182256698608	0.23827064037323
ERR1458893	0.4681239724159241	0.2842637300491333	0.2586062848567963	0.2735351622104645	0.2295203357934952	0.1659534275531769	0.1957532316446304	0.1632501631975174	0.236552894115448	0.1458239853382111	0.2402072548866272	0.2669001221656799	0.6027196645736694	0.2239897847175598	0.1796553283929825	0.3321548998355865	0.2462583780288696	0	0.1862817257642746	0.4012702703475952	0.3871309757232666	0.5649675726890564	0.2565433979034424	0.210955336689949	0.2706093192100525	0.2023431807756424	0.2140054255723953	0.222855418920517	0.1789249032735825	0.2248161733150482	0.1770492941141129	0.3478479385375977	0.2341713458299637	0.2209515124559402	0.2363192439079285	0.1969237327575684	0.1750757247209549	0.2194966077804565	0.2919445037841797	0.186788484454155	0.1997280716896057	0.3180392980575562	0.2650381922721863	0.3194173574447632	0.197226271033287	0.2536803483963013	0.2851434648036957	0.169706255197525	0.3506990075111389	0.2210835814476013	0.1968138515949249	0.2566816508769989	0.288066029548645	0.2523068487644196	0.2171469777822495	0.3120627403259277	0.2765987813472748
ERR1458899	0.501537024974823	0.3309971988201141	0.2456583380699158	0.3031180500984192	0.2918137013912201	0.1757329255342484	0.2396639883518219	0.1920409053564072	0.2287409901618958	0.197740226984024	0.2977648675441742	0.2341565042734146	0.6342786550521851	0.2754665017127991	0.257879763841629	0.3744699060916901	0.249952495098114	0.1862817257642746	0	0.4040429294109344	0.428109347820282	0.5969467163085938	0.3126998543739319	0.212489053606987	0.3291323482990265	0.2609500586986542	0.2622692286968231	0.266419380903244	0.2159599214792252	0.2632958590984344	0.2126672565937042	0.3848540782928467	0.2947297394275665	0.2189972400665283	0.2237925678491592	0.2077207565307617	0.1564414203166962	0.1870003640651703	0.2869840264320374	0.2064632475376129	0.2268602401018143	0.3230365216732025	0.2507913112640381	0.3697422444820404	0.1843958795070648	0.2756146788597107	0.3290010988712311	0.2135057002305984	0.3953343331813812	0.2406037896871567	0.2429469227790833	0.3096546828746796	0.3246709108352661	0.2979252934455872	0.2294970899820328	0.2512617409229279	0.2716506123542786
ERR1458906	0.5992996692657471	0.4807334244251251	0.4033412635326385	0.4300543963909149	0.4516534209251404	0.4028367400169373	0.4081195890903473	0.435653954744339	0.3806326687335968	0.4051651656627655	0.4500669240951538	0.3708958029747009	0.6967764496803284	0.4239299595355988	0.4147701561450958	0.4877209663391113	0.325273722410202	0.4012702703475952	0.4040429294109344	0	0.5757901072502136	0.6963424682617188	0.3202239573001862	0.3772217333316803	0.3733572363853455	0.4073935747146606	0.4226305782794952	0.4327902495861053	0.4222351312637329	0.4063282012939453	0.4156170189380646	0.5202799439430237	0.4092535376548767	0.4205933213233948	0.416722446680069	0.4323242902755737	0.3903966546058655	0.4034923911094666	0.2025047242641449	0.4003676176071167	0.3985313177108765	0.4458642899990082	0.3965290784835815	0.4876448214054108	0.3928922414779663	0.4122002422809601	0.2486452013254166	0.4039551615715027	0.5025336742401123	0.419864296913147	0.4115975499153137	0.4681810438632965	0.4803487062454224	0.4660420119762421	0.3490170538425446	0.419545978307724	0.2401220053434372
ERR1458915	0.4199414551258087	0.2736981213092804	0.4333294630050659	0.4657551348209381	0.277519553899765	0.4390951693058014	0.2913719713687897	0.4327401518821716	0.4202633202075958	0.3647176027297974	0.2556506395339966	0.440916895866394	0.6720404624938965	0.3273913264274597	0.3538649678230286	0.284004420042038	0.4117934107780457	0.3871309757232666	0.428109347820282	0.5757901072502136	0	0.5106359720230103	0.3455223143100739	0.4167547821998596	0.3821243047714233	0.3452401161193848	0.2819336950778961	0.2949665188789368	0.3748859763145447	0.3526471853256226	0.4390393495559692	0.2535232901573181	0.3296738862991333	0.4192536473274231	0.4240407347679138	0.3871079981327057	0.4213401675224304	0.4323500692844391	0.4634669125080109	0.4343200325965881	0.421064019203186	0.4228898286819458	0.4483534395694733	0.2785725891590118	0.428050696849823	0.4250701367855072	0.5237818956375122	0.3354552984237671	0.312173068523407	0.4566593170166016	0.3328861594200134	0.2307560741901398	0.2336400747299194	0.3221565783023834	0.3937342464923859	0.4267675876617432	0.4712265431880951
ERR1458929	0.2255317270755768	0.4373839497566223	0.5786595940589905	0.6249362230300903	0.4457728862762451	0.6104980707168579	0.4764533936977386	0.6186906099319458	0.546807587146759	0.5416136980056763	0.4138917624950409	0.5917843580245972	0.3637467920780182	0.5061331987380981	0.5157120227813721	0.3690491020679474	0.5632721781730652	0.5649675726890564	0.5969467163085938	0.6963424682617188	0.5106359720230103	0	0.4867694973945618	0.5672295093536377	0.5384422540664673	0.4529044628143311	0.4481810629367828	0.4537850916385651	0.5539222359657288	0.5480716824531555	0.557323694229126	0.3992731273174286	0.4007744193077087	0.5941910743713379	0.6103167533874512	0.5749239921569824	0.6053045988082886	0.5529163479804993	0.6288501024246216	0.5450056791305542	0.5882993936538696	0.5681338906288147	0.6112748980522156	0.3775432407855988	0.576467752456665	0.5804439187049866	0.672318696975708	0.477746307849884	0.3619162142276764	0.5425440669059753	0.480559229850769	0.4137917757034302	0.4202536642551422	0.4163982272148132	0.5221521258354187	0.6127617359161377	0.6372740268707275
ERR1458931	0.3799650967121124	0.2414792627096176	0.3186948895454407	0.3638342022895813	0.2021464407444	0.3171131312847137	0.1816574186086655	0.3399002552032471	0.30552738904953	0.2469298094511032	0.1990127414464951	0.3076173067092896	0.5447419285774231	0.2241457104682922	0.2405504435300827	0.2461635321378708	0.2023979723453522	0.2565433979034424	0.3126998543739319	0.3202239573001862	0.3455223143100739	0.4867694973945618	0	0.3005820512771606	0.2102625519037247	0.2250130772590637	0.1763248890638351	0.1976164579391479	0.2753481566905975	0.2524245083332062	0.2985723614692688	0.3082520961761475	0.212355300784111	0.30759397149086	0.3287858963012695	0.2955617308616638	0.3089208006858826	0.3118933737277985	0.2459365129470825	0.3018624484539032	0.3138119280338287	0.3308166861534119	0.3348831236362457	0.2421714812517166	0.3031811118125916	0.3353029489517212	0.2880343794822693	0.2117651402950287	0.2654514014720917	0.33927321434021	0.2083192318677902	0.2129026651382446	0.2343272566795349	0.2565568387508392	0.2481328397989273	0.335805743932724	0.2469406723976135
