	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458942	ERR1458980	ERR1458992	ERR1458999	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459204	ERR2056783	ERR2056799
ERR1458855	0.4844038784503937	0.3106496930122375	0.1231754571199417	0.2120183706283569	0.2938483953475952	0.1874143928289413	0.2578746378421783	0.2644219994544983	0.2606901824474335	0.294064462184906	0	0.6283731460571289	0.226993590593338	0.1875134110450745	0.3598069846630096	0.2550979256629944	0.2442052513360977	0.2326600104570389	0.3679231405258179	0.4387304186820984	0.5826815366744995	0.2912658154964447	0.2736224830150604	0.2704334855079651	0.276394248008728	0.2525247931480408	0.3894012570381165	0.299716591835022	0.2012289017438889	0.2395370900630951	0.2650712430477142	0.2373577654361725	0.2263761460781097	0.2858773469924927	0.2342669665813446	0.1873441487550735	0.2123697400093079	0.4131721556186676	0.1230037063360214	0.3656353950500488	0.1886370927095413	0.2003498822450638	0.3572678565979004	0.2640404403209686	0.3834546208381653	0.199914887547493	0.2485541105270386	0.277470737695694	0.3390355706214905	0.2123881578445435	0.2031885385513306	0.2625263929367065
ERR1458857	0.3460627496242523	0.5850935578346252	0.6277590990066528	0.6804592609405518	0.5840757489204407	0.6522580981254578	0.6008623838424683	0.6748536229133606	0.5933695435523987	0.5645917654037476	0.6283731460571289	0	0.5983887910842896	0.6061489582061768	0.5264550447463989	0.5239185690879822	0.606630802154541	0.6408386826515198	0.6878218650817871	0.6719470620155334	0.3804047107696533	0.5386108756065369	0.5681793093681335	0.5893086194992065	0.6147781610488892	0.5888055562973022	0.6328191757202148	0.5583294034004211	0.6401830315589905	0.6611735820770264	0.629421591758728	0.6511193513870239	0.5912455320358276	0.6211497783660889	0.5844743251800537	0.6246641874313354	0.621126651763916	0.5560775995254517	0.6300322413444519	0.5356169939041138	0.6285909414291382	0.6267860531806946	0.6708042025566101	0.5810827612876892	0.5384277105331421	0.5964066982269287	0.5694605708122253	0.5740633606910706	0.5673031806945801	0.5265665054321289	0.6604334115982056	0.6295201778411865
ERR1458868	0.3881568312644958	0.2017230242490768	0.2516801655292511	0.2894494235515594	0.1884371340274811	0.2110913693904877	0.1459247469902039	0.2806547582149506	0.2068573534488678	0.2015697360038757	0.226993590593338	0.5983887910842896	0	0.16191166639328	0.2647552490234375	0.2582625150680542	0.2073950618505478	0.283586710691452	0.4202102422714233	0.3304805159568787	0.4985014200210571	0.2081174701452255	0.2017829865217209	0.1792034208774567	0.2136130183935165	0.1861233711242676	0.2860752642154694	0.2325111329555511	0.2445403337478638	0.2427613586187363	0.2324789315462112	0.2426585108041763	0.2594339847564697	0.3257423043251038	0.2855155169963837	0.2270715087652206	0.2754353582859039	0.3146087825298309	0.2558264136314392	0.2686243653297424	0.2509975433349609	0.2445151954889297	0.4016338586807251	0.1600780785083771	0.2863671183586121	0.2824232876300812	0.1951404064893723	0.1816403418779373	0.2164664417505264	0.2356746345758438	0.2399736493825912	0.2985291481018066
ERR1458871	0.4158453941345215	0.2290477603673935	0.1746432036161423	0.1800786703824997	0.2053302228450775	0.1840188652276993	0.1788299381732941	0.241294339299202	0.1986670345067978	0.1956045776605606	0.1875134110450745	0.6061489582061768	0.16191166639328	0	0.2792745232582092	0.2397632151842117	0.1603275984525681	0.2592743933200836	0.4010904431343079	0.3595716655254364	0.5142881870269775	0.2295479625463486	0.1685599237680435	0.1856884211301804	0.2302158921957016	0.2137745916843414	0.3262466490268707	0.1981585025787354	0.1897334605455399	0.2540356516838074	0.2217964380979538	0.2457552999258041	0.248945027589798	0.330015629529953	0.2332724928855896	0.1600143313407898	0.2201674729585648	0.3158238530158997	0.1967736333608627	0.2669221758842468	0.160675510764122	0.1839983463287354	0.3226291537284851	0.1668051481246948	0.3009399175643921	0.193346381187439	0.1724779903888702	0.1847574263811111	0.2495336085557938	0.2174013704061508	0.2377171516418457	0.3062447607517242
ERR1458881	0.2180365025997162	0.2004292756319046	0.3601139187812805	0.3993331789970398	0.1946316063404083	0.3895451426506042	0.2263656854629517	0.4008972644805908	0.315951943397522	0.1283164024353027	0.3598069846630096	0.5264550447463989	0.2647552490234375	0.2792745232582092	0	0.3429475426673889	0.3362939953804016	0.3784717321395874	0.4855618476867676	0.2687569856643677	0.3633148372173309	0.236010417342186	0.2203435003757477	0.2065081149339676	0.3281225562095642	0.3130112588405609	0.2227137684822083	0.1719640791416168	0.3703986704349518	0.3900322020053864	0.3534864485263824	0.3834081888198853	0.3468007147312164	0.4070709943771362	0.3190761506557465	0.3645409643650055	0.3449802994728088	0.1137035116553307	0.3762762546539307	0.09228254109621048	0.360872894525528	0.3526611626148224	0.4555420875549316	0.2325790524482727	0.08789130300283432	0.3671166002750397	0.2401129007339478	0.1592479348182678	0.1548866778612137	0.3324446976184845	0.3870818018913269	0.4151557087898254
ERR1458883	0.4575214982032776	0.3086637854576111	0.272655189037323	0.323227733373642	0.2867005169391632	0.2956750690937042	0.2651653587818146	0.3246847093105316	0.2637232840061188	0.2902939915657043	0.2550979256629944	0.5239185690879822	0.2582625150680542	0.2397632151842117	0.3429475426673889	0	0.2506757080554962	0.275841236114502	0.3375684320926666	0.4264181852340698	0.5617279410362244	0.2052637189626694	0.2644774913787842	0.2744282782077789	0.2807972729206085	0.2211258411407471	0.3917555212974548	0.2997831404209137	0.2908938825130463	0.2776489555835724	0.2616236805915833	0.270957350730896	0.2781771123409271	0.2451862394809723	0.2982157766819	0.2589416205883026	0.3000573217868805	0.4004033803939819	0.2754883468151093	0.359262228012085	0.2766324877738953	0.276300847530365	0.3087579309940338	0.2783454060554504	0.377237468957901	0.2737511694431305	0.2573590874671936	0.282407820224762	0.3071982264518738	0.1900119930505753	0.2816925644874573	0.2507537007331848
ERR1458893	0.4646691977977753	0.2882128357887268	0.2401307970285416	0.2624555826187134	0.2448836863040924	0.1567017436027527	0.2036229223012924	0.1695279628038406	0.1445784121751785	0.2489511221647263	0.2442052513360977	0.606630802154541	0.2073950618505478	0.1603275984525681	0.3362939953804016	0.2506757080554962	0	0.1880653947591782	0.3854754865169525	0.3953166902065277	0.5638139247894287	0.2504690289497375	0.1995337605476379	0.2244542688131332	0.1901751756668091	0.2122625708580017	0.3484289646148682	0.2322994768619537	0.2162934392690659	0.226197823882103	0.2008008807897568	0.1774236708879471	0.2215808928012848	0.3000990450382233	0.2006634473800659	0.1889873743057251	0.3063426911830902	0.3702613711357117	0.2568780183792114	0.3230322599411011	0.187412902712822	0.247732475399971	0.2961393594741821	0.1728087067604065	0.3559220433235168	0.203747034072876	0.1997649818658829	0.2486151456832886	0.2924090325832367	0.2116982042789459	0.3024564385414124	0.2706488370895386
ERR1458899	0.4987660944461823	0.3447085618972778	0.2534512579441071	0.3151691257953644	0.3071560263633728	0.1830611824989319	0.2548497319221497	0.1899279803037643	0.2009733915328979	0.3121203184127808	0.2326600104570389	0.6408386826515198	0.283586710691452	0.2592743933200836	0.3784717321395874	0.275841236114502	0.1880653947591782	0	0.4009917080402374	0.4428794980049133	0.5975263714790344	0.3161618709564209	0.2656258940696716	0.275615930557251	0.2205387949943542	0.2636564373970032	0.3878664374351501	0.3000565767288208	0.2206903100013733	0.2223877161741257	0.217357262969017	0.156624972820282	0.1935813277959824	0.3022745549678802	0.1985092461109161	0.2408144772052765	0.3321460783481598	0.4214300811290741	0.2619774043560028	0.3727911114692688	0.187605008482933	0.2861836552619934	0.3432698249816895	0.2242774814367294	0.3996400535106659	0.2346194386482239	0.2545709013938904	0.316300630569458	0.3366894125938416	0.2537600994110107	0.2717304527759552	0.280271977186203
ERR1458906	0.5945565700531006	0.4860045313835144	0.3958417177200317	0.4264848232269287	0.459377110004425	0.3918209671974182	0.4090602993965149	0.4334355890750885	0.3874072432518005	0.4591248631477356	0.3679231405258179	0.6878218650817871	0.4202102422714233	0.4010904431343079	0.4855618476867676	0.3375684320926666	0.3854754865169525	0.4009917080402374	0	0.5803263187408447	0.69524747133255	0.3220870196819305	0.4088811278343201	0.4295739829540253	0.412472665309906	0.3979966938495636	0.5046747326850891	0.3971206843852997	0.4063450992107391	0.4170840680599213	0.4213598072528839	0.3854582905769348	0.4012103378772736	0.2017127722501755	0.3790435194969177	0.3922176659107208	0.4467450380325317	0.525753915309906	0.3929663300514221	0.4847654104232788	0.3787046372890472	0.399005651473999	0.2202432155609131	0.3981155157089233	0.5000328421592712	0.405954122543335	0.4095925092697144	0.468971312046051	0.4792394936084747	0.3531740605831146	0.4275429844856262	0.2363745719194412
ERR1458915	0.4005232155323029	0.2824923992156982	0.4419289827346802	0.4758983254432678	0.2823982536792755	0.4452649354934692	0.2918038964271545	0.4483254551887512	0.3790353536605835	0.2452246099710464	0.4387304186820984	0.6719470620155334	0.3304805159568787	0.3595716655254364	0.2687569856643677	0.4264181852340698	0.3953166902065277	0.4428794980049133	0.5803263187408447	0	0.5001262426376343	0.3444343209266663	0.3367920517921448	0.2885856330394745	0.3833460509777069	0.3666277825832367	0.2317744642496109	0.317651629447937	0.4376792907714844	0.4354283511638641	0.3996334671974182	0.4349079430103302	0.432051420211792	0.4716035723686218	0.4275980293750763	0.4314455389976501	0.4359084069728851	0.3081536591053009	0.4473854601383209	0.2649171054363251	0.4312091469764709	0.4296408891677856	0.5351741313934326	0.3319313526153564	0.2974845767021179	0.4578456878662109	0.3434876203536987	0.2303718477487564	0.2258408069610596	0.4097440242767334	0.4384935200214386	0.4753448665142059
ERR1458929	0.2368497401475906	0.4390043318271637	0.5734184384346008	0.6250367760658264	0.4376691877841949	0.6085289120674133	0.4738009572029114	0.6216729283332825	0.5448370575904846	0.4061606228351593	0.5826815366744995	0.3804047107696533	0.4985014200210571	0.5142881870269775	0.3633148372173309	0.5617279410362244	0.5638139247894287	0.5975263714790344	0.69524747133255	0.5001262426376343	0	0.48030886054039	0.4434435069561005	0.4487656056880951	0.552519679069519	0.5444853901863098	0.3912152647972107	0.3962244689464569	0.5953875780105591	0.6123101115226746	0.5791191458702087	0.6075052618980408	0.5489444136619568	0.624837338924408	0.5325232148170471	0.5780488252639771	0.5684187412261963	0.3807105123996735	0.5981343984603882	0.3711709380149841	0.5771031379699707	0.5741778612136841	0.6736494898796082	0.4668121635913849	0.3573092818260193	0.5444731116294861	0.4781277179718018	0.4067983031272888	0.4150532782077789	0.5087077021598816	0.6097497940063477	0.6300795674324036
ERR1458931	0.3715648055076599	0.2298024296760559	0.3114960789680481	0.3648998439311981	0.1988353133201599	0.3179836571216583	0.1737567335367203	0.3458769917488098	0.2475651353597641	0.202974796295166	0.2912658154964447	0.5386108756065369	0.2081174701452255	0.2295479625463486	0.236010417342186	0.2052637189626694	0.2504690289497375	0.3161618709564209	0.3220870196819305	0.3444343209266663	0.48030886054039	0	0.2132593989372253	0.1947935819625854	0.2700942158699036	0.2401315271854401	0.2941299378871918	0.2026904672384262	0.3019914925098419	0.3277529776096344	0.2891218066215515	0.3090461194515228	0.3027801513671875	0.2471927553415298	0.290734201669693	0.3065053522586823	0.3299544453620911	0.2825489640235901	0.3212698101997375	0.2407709658145905	0.2995825707912445	0.3226893842220306	0.3026225864887238	0.2030544430017471	0.2620545923709869	0.3272891640663147	0.2115139663219452	0.205940842628479	0.2229398787021637	0.2431184053421021	0.3349182307720184	0.239795908331871
