	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458980	ERR1458999	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459204	ERR2056783
ERR1458831	0.2825392186641693	0.1738362908363342	0.2762995958328247	0.3220368921756744	0.1364629715681076	0.3095160722732544	0.1559340059757233	0.3328518867492676	0.2869952321052551	0.2614579796791077	0	0.2936864495277405	0.5712104439735413	0.1999585777521133	0.1889317333698273	0.1290532201528549	0.2864798009395599	0.2649489641189575	0.3186962008476257	0.4592364728450775	0.2477663904428482	0.4179892539978027	0.2070368528366089	0.2783205211162567	0.2367718517780304	0.1785071194171906	0.1526541262865067	0.2581347227096558	0.2095485478639603	0.1569868922233582	0.2900510430335999	0.31706303358078	0.2908153831958771	0.3167037665843964	0.2805090844631195	0.3602723479270935	0.2879687547683716	0.2961423397064209	0.2706530392169952	0.3005077540874481	0.1025597751140594	0.2762092649936676	0.3023419380187988	0.4072830677032471	0.1779282242059708	0.1337422728538513	0.2971942126750946	0.1750060766935349	0.09050042182207108	0.1477928757667542	0.2654073536396027	0.3036779761314392
ERR1458855	0.4919194579124451	0.3169452548027039	0.1203876137733459	0.1932194083929062	0.3071165382862091	0.2048014551401138	0.2641990780830383	0.2716088891029358	0.207234114408493	0.2635747492313385	0.2936864495277405	0	0.6421525478363037	0.2393703162670135	0.1892992556095123	0.3680893182754517	0.2677128314971924	0.2616596817970276	0.2420356720685959	0.3722375929355621	0.4486347138881683	0.5971205234527588	0.3029806613922119	0.1524208039045334	0.2251079529523849	0.2689636945724487	0.2738261818885803	0.2668652832508087	0.4123121201992035	0.2992195188999176	0.19960717856884	0.2460554242134094	0.26926389336586	0.2270829528570175	0.2392789423465729	0.3055896162986755	0.2396411448717117	0.1967976540327072	0.2154506146907806	0.1310248076915741	0.3679973483085632	0.1859888136386871	0.1942761391401291	0.3503169119358063	0.2586727440357208	0.3953945636749268	0.2080453932285309	0.2395678013563156	0.2859779298305511	0.3517574667930603	0.204028308391571	0.1981201022863388
ERR1458857	0.3544633686542511	0.5908197164535522	0.6305549144744873	0.6784523725509644	0.5948050618171692	0.6641961932182312	0.6052298545837402	0.6770892739295959	0.5875742435455322	0.6008541584014893	0.5712104439735413	0.6421525478363037	0	0.6027040481567383	0.6130832433700562	0.5345000624656677	0.5374326109886169	0.6159518957138062	0.6467361450195312	0.701845109462738	0.6805713176727295	0.3731701076030731	0.5599125027656555	0.6186513900756836	0.5887209177017212	0.5706309080123901	0.5942946672439575	0.5958205461502075	0.6452383995056152	0.5553545355796814	0.6369870901107788	0.664854884147644	0.6338958740234375	0.6555554270744324	0.6017719507217407	0.6426042318344116	0.5899891257286072	0.6335631608963013	0.6309609413146973	0.6443198323249817	0.5412652492523193	0.6340602040290833	0.6312776207923889	0.6792237758636475	0.5839325189590454	0.5438594818115234	0.6050155162811279	0.5731271505355835	0.5819952487945557	0.5738168358802795	0.5457255840301514	0.665117621421814
ERR1458868	0.3854987323284149	0.2027816474437714	0.2530185878276825	0.2867804765701294	0.1879344135522842	0.2196900248527527	0.1489464193582535	0.2720069289207458	0.2221686244010925	0.200721263885498	0.1999585777521133	0.2393703162670135	0.6027040481567383	0	0.1621529161930084	0.2658000588417053	0.2542791366577148	0.2244979590177536	0.2795536518096924	0.4197020530700684	0.3353174924850464	0.5041324496269226	0.2052475064992905	0.2138918042182922	0.1910050362348557	0.1916311383247375	0.1777573227882385	0.1753867119550705	0.3010241091251373	0.2344747930765152	0.2426802664995193	0.2283240556716919	0.2251347005367279	0.2206795811653137	0.2702655494213104	0.3214093446731567	0.2807160317897797	0.2338828444480896	0.2811951041221619	0.2662562429904938	0.2693315148353577	0.2442931532859802	0.2478194087743759	0.38947993516922	0.1607953011989594	0.2887835502624512	0.2775114178657532	0.1776691377162933	0.1834274381399155	0.2276188433170319	0.225604459643364	0.2342638969421387
ERR1458871	0.4120544493198395	0.2206158936023712	0.1830996572971344	0.1705298721790314	0.2049387246370316	0.1979392319917679	0.1766453385353088	0.2472040206193924	0.2314067184925079	0.198462188243866	0.1889317333698273	0.1892992556095123	0.6130832433700562	0.1621529161930084	0	0.2740627527236938	0.2410834282636642	0.1858490705490112	0.2705857753753662	0.4059829711914062	0.3588481247425079	0.5172691345214844	0.2321852296590805	0.1688806861639023	0.185898631811142	0.1756118088960648	0.1862731724977493	0.2156712561845779	0.3330561518669128	0.2050440758466721	0.1900507360696793	0.2522549629211426	0.2121460884809494	0.2456693798303604	0.2607679963111877	0.3390401899814606	0.2303636521100998	0.1683467179536819	0.2273702025413513	0.1978765279054642	0.2630999982357025	0.1682159006595612	0.1849986612796783	0.3165356516838074	0.1698342114686966	0.3005819320678711	0.2025135606527328	0.1567803025245667	0.1808046251535416	0.2516793012619019	0.2131138890981674	0.2289650589227676
ERR1458881	0.2197837978601456	0.195907860994339	0.3592052459716797	0.3918834626674652	0.195655956864357	0.395097017288208	0.2104872316122055	0.3973844647407532	0.3565577566623688	0.3121543824672699	0.1290532201528549	0.3680893182754517	0.5345000624656677	0.2658000588417053	0.2740627527236938	0	0.3414509892463684	0.3420127928256989	0.3800591826438904	0.4893277585506439	0.266209751367569	0.3774663209915161	0.2471324950456619	0.3565259575843811	0.3124215006828308	0.2185917347669601	0.2113986015319824	0.3116349577903748	0.2228067666292191	0.1842944473028183	0.3585810661315918	0.384444385766983	0.347896009683609	0.3795179724693298	0.3501864671707153	0.4175201058387756	0.3172556757926941	0.3679733574390411	0.3474260568618774	0.3832611441612244	0.09502782672643661	0.3588836193084717	0.3521613776683807	0.4484283328056335	0.2321912944316864	0.0931583046913147	0.3700887262821198	0.2270855903625488	0.1553640514612198	0.148747906088829	0.3364377617835999	0.3832359910011292
ERR1458883	0.4509375393390656	0.308489054441452	0.2705414295196533	0.3153217434883118	0.2880176901817322	0.3019722402095795	0.2635172307491302	0.32803675532341	0.2372863441705704	0.266775906085968	0.2864798009395599	0.2677128314971924	0.5374326109886169	0.2542791366577148	0.2410834282636642	0.3414509892463684	0	0.2619390487670898	0.2788837552070618	0.336384117603302	0.4260511100292206	0.5672171711921692	0.2020174413919449	0.241946205496788	0.2254054248332977	0.2528325319290161	0.2627098858356476	0.2206909954547882	0.4023156762123108	0.2845354378223419	0.2845235764980316	0.2769724726676941	0.2627451121807098	0.2671509981155396	0.2868123352527618	0.2526144683361053	0.2973161637783051	0.2639128863811493	0.3076138198375702	0.2805417776107788	0.3588434457778931	0.2809446752071381	0.2710397243499756	0.2953789532184601	0.2664373517036438	0.3795805871486664	0.2660149335861206	0.239236906170845	0.2838780581951141	0.3125134110450745	0.1943656355142593	0.2814869582653046
ERR1458893	0.4705027937889099	0.3051480948925018	0.2634049355983734	0.2779091000556946	0.2526663839817047	0.1685696095228195	0.2106884121894836	0.1501930356025696	0.2332074493169785	0.1404699236154556	0.2649489641189575	0.2616596817970276	0.6159518957138062	0.2244979590177536	0.1858490705490112	0.3420127928256989	0.2619390487670898	0	0.1938705593347549	0.3946591913700104	0.402056485414505	0.5786460638046265	0.2675602734088898	0.2077927440404892	0.2764452695846558	0.2244283854961395	0.2422205954790115	0.2225679010152817	0.3629990816116333	0.250457376241684	0.224062904715538	0.2302841395139694	0.1898331791162491	0.1843216419219971	0.2209173142910004	0.3080351948738098	0.1846634298563004	0.2021865248680115	0.3273763656616211	0.2720574736595154	0.3270483016967773	0.1912525147199631	0.2596267461776733	0.2866679430007935	0.1839808523654938	0.3671478629112244	0.2120351642370224	0.2002852708101273	0.26923468708992	0.3032852709293365	0.2271421104669571	0.3072709441184998
ERR1458899	0.5025990009307861	0.3466842770576477	0.2564217448234558	0.3109452724456787	0.3077880144119263	0.1937669068574905	0.2537427544593811	0.1937578022480011	0.2353678345680237	0.1991000771522522	0.3186962008476257	0.2420356720685959	0.6467361450195312	0.2795536518096924	0.2705857753753662	0.3800591826438904	0.2788837552070618	0.1938705593347549	0	0.4014937579631805	0.4462834000587463	0.6080282926559448	0.3144262731075287	0.2135557532310486	0.3407925069332123	0.2730067670345306	0.2817074358463287	0.2700180113315582	0.3990989327430725	0.2990447282791138	0.2222049236297607	0.2457896322011948	0.2033096551895142	0.1742911040782928	0.1908392161130905	0.3115911483764648	0.2063707262277603	0.2391467094421387	0.3384325802326202	0.2665049731731415	0.3729313313961029	0.1839503347873688	0.2871460914611816	0.3304215669631958	0.219096839427948	0.4025026559829712	0.2355729192495346	0.2483158856630325	0.3228472769260406	0.3396941125392914	0.2539125382900238	0.2714641988277435
ERR1458906	0.5946418046951294	0.485396534204483	0.3940815329551697	0.4215018749237061	0.4588631093502045	0.3953354954719543	0.4172867238521576	0.4323825836181641	0.3801643252372742	0.3957910239696503	0.4592364728450775	0.3722375929355621	0.701845109462738	0.4197020530700684	0.4059829711914062	0.4893277585506439	0.336384117603302	0.3946591913700104	0.4014937579631805	0	0.5827199220657349	0.702998161315918	0.3160714507102966	0.3689765930175781	0.3701134026050568	0.4173257648944855	0.4347329437732697	0.3996724188327789	0.5281662344932556	0.4020593762397766	0.4109773635864258	0.4214021861553192	0.4216787815093994	0.3833357989788055	0.4058904051780701	0.196545198559761	0.3889391124248505	0.3977605402469635	0.4515595436096191	0.3951997458934784	0.4843502640724182	0.3793067336082458	0.4019878208637238	0.2238268852233887	0.3999549448490143	0.5047676563262939	0.4095640778541565	0.4018016457557678	0.4696323871612549	0.4915142059326172	0.3552182018756866	0.4281755685806274
