	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056783	ERR2056799
ERR1458715	0	0.3346126675605774	0.4778288900852203	0.5264346599578857	0.3387159705162048	0.5134601593017578	0.3673660755157471	0.5209744572639465	0.4473893344402313	0.442137598991394	0.2857154607772827	0.4905416369438171	0.3486241698265076	0.3847161531448364	0.4112990498542786	0.2169532775878906	0.4590879082679749	0.4663839936256409	0.4982081055641174	0.5968214273452759	0.4017213582992554	0.2356372326612473	0.3748087286949158	0.4697927534580231	0.4423613548278809	0.3493178486824036	0.3409668803215027	0.3434885740280151	0.4488748013973236	0.4423894882202148	0.4450193047523499	0.3570979833602905	0.2872748672962189	0.4873487949371338	0.5117743611335754	0.4814019203186035	0.504428505897522	0.4496615827083588	0.5289024114608765	0.4381884336471558	0.4856218099594116	0.4696092009544373	0.2578864693641663	0.508701503276825	0.2445504069328308	0.480057418346405	0.4822668135166168	0.5681125521659851	0.3637863099575043	0.2365746051073074	0.4446996450424194	0.359848827123642	0.3006592690944672	0.2961035072803497	0.260494589805603	0.4224224090576172	0.5133064985275269	0.533168613910675
ERR1458739	0.3346126675605774	0	0.3202134370803833	0.3328085839748383	0.1697864532470703	0.3194648325443268	0.1869927793741226	0.3529658913612366	0.2978694140911102	0.2675264775753021	0.1668088585138321	0.3152364790439606	0.5812320113182068	0.1925421059131622	0.2210132330656052	0.189521998167038	0.3054418563842773	0.2866859436035156	0.3367754817008972	0.4807377457618713	0.2748851776123047	0.4373714625835419	0.2384092956781387	0.2881759405136108	0.2606047093868256	0.2397905737161636	0.1413065046072006	0.188028410077095	0.2624446451663971	0.2122780829668045	0.3478441834449768	0.2923851907253265	0.213530570268631	0.3060022592544556	0.2747077345848083	0.2662612199783325	0.3024422526359558	0.3176354169845581	0.3652888834476471	0.3425038754940033	0.2910037636756897	0.292390763759613	0.234568864107132	0.3220648169517517	0.1915277242660522	0.3131051361560822	0.2830075621604919	0.4401447474956512	0.2170638740062714	0.2185019701719284	0.3442585468292236	0.2262411862611771	0.1232807785272598	0.1773397028446198	0.2458448708057404	0.2849782109260559	0.3086516559123993	0.3784398436546326
ERR1458746	0.4778288900852203	0.3202134370803833	0	0.2116139382123947	0.3019314706325531	0.224875420331955	0.280740350484848	0.2791896760463715	0.201623871922493	0.2752289175987244	0.2689094841480255	0.1139234527945518	0.6230484247207642	0.2553858458995819	0.1752843111753464	0.354943573474884	0.2660948634147644	0.2544690072536469	0.2445861995220184	0.3987618684768677	0.4325143396854401	0.5705108046531677	0.3082506656646729	0.1536080837249756	0.2255091667175293	0.2691309750080109	0.234056144952774	0.2731544077396393	0.3037025332450867	0.2751291692256927	0.2839414477348328	0.4075401127338409	0.2756925225257874	0.2053964883089066	0.2661751210689545	0.277500718832016	0.263641893863678	0.2352638244628906	0.3161312341690063	0.2219426333904266	0.1985118240118027	0.2104434072971344	0.3979630172252655	0.1395888775587082	0.3571582138538361	0.1823907494544983	0.2189703434705734	0.3437510430812836	0.263680636882782	0.3720977008342743	0.1879102289676666	0.2361439019441605	0.278687983751297	0.3491298258304596	0.3348210453987122	0.191745713353157	0.2269758582115173	0.2608673572540283
ERR1458747	0.5264346599578857	0.3328085839748383	0.2116139382123947	0	0.3271760940551758	0.2332660704851151	0.3142018616199493	0.276044636964798	0.2759293913841248	0.2795571386814117	0.3146932423114777	0.1993840783834457	0.6736241579055786	0.2921138107776642	0.1722458451986313	0.3934337794780731	0.3054214715957642	0.263830691576004	0.3044694364070892	0.4226989448070526	0.4604028463363647	0.6216660141944885	0.3603787422180176	0.2115527838468552	0.2687095105648041	0.2883211076259613	0.2922164499759674	0.3095473051071167	0.3207853734493256	0.2969780266284943	0.3099559843540192	0.4546677470207214	0.3272306025028229	0.2273943424224854	0.2738786935806274	0.2844159007072449	0.2803190946578979	0.2920209467411041	0.3583948314189911	0.290894478559494	0.2081031799316406	0.1576230674982071	0.4374409317970276	0.1806224435567856	0.3970127999782562	0.217491403222084	0.1878167390823364	0.3401713371276855	0.2970003485679626	0.4217429161071777	0.240540474653244	0.2869746387004852	0.3172490894794464	0.3793514668941498	0.3739952743053436	0.2885242402553558	0.1739530116319656	0.3561849594116211
ERR1458750	0.3387159705162048	0.1697864532470703	0.3019314706325531	0.3271760940551758	0	0.3025792837142944	0.137449786067009	0.3049997985363007	0.2754010558128357	0.2310030609369278	0.1357785612344742	0.3015739023685455	0.587515652179718	0.1844219416379929	0.1999663412570953	0.1992311775684357	0.2830591797828674	0.2402379214763641	0.3002878725528717	0.4570048153400421	0.280738890171051	0.4471802711486816	0.2066987454891205	0.2725626528263092	0.2596005201339722	0.1911062300205231	0.1311601847410202	0.1364122629165649	0.2396537214517593	0.2404186725616455	0.2946058213710785	0.2681973874568939	0.1693370044231415	0.2850710153579712	0.2918247580528259	0.2477812021970749	0.2899222373962402	0.2785904705524445	0.3409775495529175	0.2803241610527039	0.2679427564144135	0.3023867309093475	0.2343254238367081	0.2988978922367096	0.189876988530159	0.2783511579036713	0.2813405096530914	0.4088338315486908	0.1609292924404144	0.2164048254489899	0.3123315870761871	0.1811684668064117	0.1394112557172775	0.1673016846179962	0.2007345706224442	0.2726975977420807	0.3049320876598358	0.3460478186607361
ERR1458752	0.5134601593017578	0.3194648325443268	0.224875420331955	0.2332660704851151	0.3025792837142944	0	0.2497289925813675	0.1708129942417145	0.2039999514818192	0.2010054439306259	0.2969432771205902	0.1987211555242538	0.6518824696540833	0.2160018980503082	0.1940852701663971	0.3864478468894958	0.2859600484371185	0.1557125896215439	0.1799262166023254	0.4004021883010864	0.4415701329708099	0.6097696423530579	0.3193427920341492	0.176370307803154	0.2665556967258453	0.2618715763092041	0.2563001215457916	0.2766287326812744	0.2276156395673752	0.256366640329361	0.1933149546384811	0.4067115485668182	0.3041064441204071	0.1760389506816864	0.2193918824195862	0.2142498940229416	0.1678591668605804	0.2003720104694366	0.3200849592685699	0.1949237585067749	0.1588795185089111	0.2958389520645142	0.4305176436901093	0.2237289696931839	0.3851467967033386	0.1440370976924896	0.2311067134141922	0.3071005642414093	0.2337212115526199	0.4149630963802338	0.2014852315187454	0.2520316541194916	0.2993878126144409	0.3566546738147736	0.3120561540126801	0.2445216476917267	0.2560944855213165	0.2749585509300232
ERR1458765	0.3673660755157471	0.1869927793741226	0.280740350484848	0.3142018616199493	0.137449786067009	0.2497289925813675	0	0.2600529491901398	0.2353524565696716	0.1795103251934052	0.1526301950216293	0.264152318239212	0.5955264568328857	0.1445175111293793	0.1772061586380005	0.2166406065225601	0.2572206854820251	0.1983758956193924	0.2457403689622879	0.4144955575466156	0.278647243976593	0.4698512256145477	0.1829760074615479	0.2436598837375641	0.2348213642835617	0.1751899868249893	0.1193095147609711	0.1181427836418152	0.2014635354280472	0.2061621248722076	0.2546650171279907	0.2536937296390533	0.1781530976295471	0.2539685070514679	0.2613241672515869	0.2193893194198608	0.2295420914888382	0.2427009046077728	0.3103602528572083	0.2570831179618835	0.2456659525632858	0.3049095273017883	0.2630256116390228	0.2811354696750641	0.2161384671926498	0.2460629492998123	0.2741594016551971	0.3777799606323242	0.1270800828933716	0.2502744495868683	0.296364039182663	0.155402883887291	0.1442022621631622	0.1730018556118011	0.2062411606311798	0.2448400259017944	0.2756647169589996	0.3002190291881561
ERR1458793	0.5209744572639465	0.3529658913612366	0.2791896760463715	0.276044636964798	0.3049997985363007	0.1708129942417145	0.2600529491901398	0	0.2252678573131561	0.1741642504930496	0.3200090527534485	0.2676304578781128	0.6682312488555908	0.2722500860691071	0.24357570707798	0.393416702747345	0.3128815889358521	0.1530743986368179	0.1856402456760406	0.4352907240390778	0.4379059672355652	0.6167774200439453	0.3417681455612183	0.2252421975135803	0.3403300046920776	0.25890052318573	0.283253401517868	0.2782121896743774	0.2166806757450104	0.2759306728839874	0.1724245101213455	0.4027105867862701	0.3006168305873871	0.1910592168569565	0.2272673547267914	0.1976498067378998	0.1759095937013626	0.2213394790887833	0.3388036787509918	0.2108377665281296	0.2127052694559097	0.3601601421833038	0.440802276134491	0.2838760912418365	0.3935462832450867	0.1825910657644272	0.2795939743518829	0.3267661035060883	0.2221608310937881	0.4187576770782471	0.2323773354291916	0.2625116407871246	0.3268708288669586	0.353899210691452	0.321201503276825	0.2878656089305878	0.2982250452041626	0.3159805238246918
ERR1458809	0.4473893344402313	0.2978694140911102	0.201623871922493	0.2759293913841248	0.2754010558128357	0.2039999514818192	0.2353524565696716	0.2252678573131561	0	0.2115767002105713	0.280427485704422	0.1966056674718857	0.5925147533416748	0.2243773639202118	0.2172293812036514	0.3584764301776886	0.2371509075164795	0.2255343049764633	0.2210942953824997	0.3727034330368042	0.417322188615799	0.5476536750793457	0.2934012711048126	0.1469762325286865	0.2685567140579224	0.2431255578994751	0.2208159416913986	0.2307488918304443	0.2153337001800537	0.2444728314876556	0.2245071530342102	0.3888347446918488	0.2703758180141449	0.196602538228035	0.2138236165046692	0.2157411575317383	0.2011469304561615	0.1595527529716492	0.2970393300056458	0.2153803110122681	0.1633053719997406	0.2919431328773499	0.4078212976455688	0.200239971280098	0.3659096360206604	0.177386462688446	0.2242412716150284	0.3512994647026062	0.21497742831707	0.388087123632431	0.1810203790664673	0.230675145983696	0.2776128649711609	0.3244228065013885	0.3343219757080078	0.1981438994407654	0.2517422139644623	0.2640708386898041
ERR1458829	0.442137598991394	0.2675264775753021	0.2752289175987244	0.2795571386814117	0.2310030609369278	0.2010054439306259	0.1795103251934052	0.1741642504930496	0.2115767002105713	0	0.253943145275116	0.263312429189682	0.5929037928581238	0.2004841566085815	0.1909183263778687	0.3102922737598419	0.252088725566864	0.1390863358974457	0.1955359578132629	0.3940039873123169	0.3692638576030731	0.5420129895210266	0.2506179809570312	0.2057310193777084	0.2712240517139435	0.188495859503746	0.218295231461525	0.2086495012044907	0.145785316824913	0.1865702271461487	0.1615109592676163	0.3335909843444824	0.2268350273370743	0.1834239810705185	0.2343591153621674	0.1542665809392929	0.1718719303607941	0.1918557286262512	0.2970983386039734	0.1957029104232788	0.1962726563215256	0.3265822529792786	0.3595077991485596	0.2756384015083313	0.3141266405582428	0.1914891600608826	0.2420948594808578	0.3182726502418518	0.1391120553016663	0.3334002494812012	0.2417852431535721	0.2086430341005325	0.2518396973609924	0.2689452469348907	0.2692292332649231	0.2455290406942368	0.2735183238983154	0.2903020977973938
