	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459204	ERR2056783	ERR2056799
ERR1458831	0.2852221131324768	0.1705783158540726	0.2723571360111237	0.3181753158569336	0.1308880001306534	0.301347017288208	0.1549226641654968	0.3299378156661987	0.2816874980926514	0.2499927580356598	0	0.286014050245285	0.5665290355682373	0.1971589624881744	0.1846813559532166	0.1389385312795639	0.2795902788639069	0.2446369081735611	0.2994639277458191	0.4524385333061218	0.2514850497245789	0.4059399962425232	0.2016029804944992	0.2756616175174713	0.2369773387908936	0.2018672227859497	0.1194919943809509	0.1325453221797943	0.2778182625770569	0.2596661448478699	0.3071725070476532	0.2106303572654724	0.1371517777442932	0.2897694408893585	0.3147008419036865	0.2893204987049103	0.3113637268543243	0.2687539756298065	0.3438796699047089	0.2848884165287018	0.2885469496250153	0.2627969682216644	0.1413524448871613	0.2942798733711243	0.1059068739414215	0.2744883298873901	0.2998623549938202	0.3993562757968903	0.1728809326887131	0.1355539858341217	0.289306253194809	0.183351457118988	0.100122906267643	0.1498171091079712	0.2594617307186127	0.3023571074008942	0.3474162817001343
ERR1458855	0.4888198971748352	0.3179866075515747	0.1123706102371216	0.2011508196592331	0.304821789264679	0.2107246220111847	0.269159346818924	0.2924818694591522	0.2015692293643951	0.2693720161914825	0.286014050245285	0	0.633206844329834	0.2519315779209137	0.1938289403915405	0.3676476776599884	0.2626625597476959	0.2655620872974396	0.2320904284715652	0.3787009716033936	0.4438314735889435	0.5849589109420776	0.3048345744609833	0.1639785021543503	0.2270921915769577	0.2746801376342773	0.2367551922798157	0.2732667028903961	0.2945191264152527	0.2742628157138824	0.2888418436050415	0.4135070741176605	0.2950631380081177	0.2199243158102036	0.2578990757465363	0.285955399274826	0.246428370475769	0.2400153875350952	0.299762636423111	0.2470387667417526	0.2120592445135117	0.2036382555961609	0.4106567800045013	0.1273088157176971	0.3631082475185394	0.1995136439800262	0.20025534927845	0.3602443933486938	0.2692011594772339	0.3863309323787689	0.1966651827096939	0.257806271314621	0.2880199253559113	0.3492269814014435	0.207921952009201	0.2036900520324707	0.2601612508296967
ERR1458857	0.347306102514267	0.5837138295173645	0.6257858276367188	0.6774546504020691	0.5884355306625366	0.6549583673477173	0.597196102142334	0.6814357042312622	0.5895704627037048	0.5955603122711182	0.5665290355682373	0.633206844329834	0	0.5959830284118652	0.6056504249572754	0.5303770303726196	0.5312677621841431	0.6156657934188843	0.6365077495574951	0.6906411647796631	0.6750214099884033	0.389312207698822	0.5368205904960632	0.6117726564407349	0.5795818567276001	0.5718861222267151	0.5752887725830078	0.5855052471160889	0.6175498366355896	0.5817551612854004	0.5944605469703674	0.6343008875846863	0.5536661148071289	0.6415157318115234	0.6627378463745117	0.6267491579055786	0.649662971496582	0.592221200466156	0.6302703619003296	0.5874998569488525	0.6330940723419189	0.6197620630264282	0.555794894695282	0.6356352567672729	0.5345168113708496	0.6304540634155273	0.6349813938140869	0.6685712337493896	0.5785044431686401	0.5415960550308228	0.5941597819328308	0.5672146081924438	0.57639080286026	0.562666118144989	0.537036657333374	0.6658158302307129	0.633313775062561
ERR1458868	0.3838952481746674	0.1940743923187256	0.2658560574054718	0.3048675954341888	0.1872043162584305	0.2260056287050247	0.1560936719179153	0.2838330268859863	0.2304204255342484	0.2005060166120529	0.1971589624881744	0.2519315779209137	0.5959830284118652	0	0.1809531003236771	0.2631551325321198	0.2690640687942505	0.2256466448307037	0.2717111706733704	0.429559201002121	0.3322889804840088	0.4929084777832031	0.2149126082658768	0.2258083522319794	0.2048954218626022	0.2123119086027145	0.1573508679866791	0.1719809323549271	0.2146482616662979	0.195641428232193	0.2827913463115692	0.2969570755958557	0.2315103709697723	0.2595881521701813	0.2487732768058777	0.2426523566246033	0.2373536825180054	0.2640673816204071	0.3235721588134766	0.2883507609367371	0.249244436621666	0.2797442674636841	0.3061984181404114	0.2778345048427582	0.2633258998394012	0.2587529122829437	0.2585693001747131	0.4048646986484528	0.1658784598112106	0.2835921049118042	0.2797389924526215	0.2004756331443787	0.1829308718442917	0.2195495069026947	0.2354447394609451	0.2457954883575439	0.3079584240913391
ERR1458871	0.4132334291934967	0.221069723367691	0.1879826039075851	0.1698867529630661	0.2039466500282288	0.2068406343460083	0.1805458217859268	0.249492272734642	0.2236165255308151	0.190946638584137	0.1846813559532166	0.1938289403915405	0.6056504249572754	0.1809531003236771	0	0.2748802304267883	0.2372243404388428	0.1757610589265823	0.2575408518314362	0.4095223546028137	0.3569112420082092	0.5096243619918823	0.2337940633296967	0.1721087098121643	0.184167206287384	0.1595004349946976	0.1602452099323273	0.1844608038663864	0.2349355816841125	0.2251353859901428	0.2558213472366333	0.3371553122997284	0.200274720788002	0.1935732811689377	0.25907963514328	0.221224844455719	0.252151757478714	0.2497324794530869	0.3276366591453552	0.2248596549034119	0.1640908271074295	0.2200503349304199	0.3073717951774597	0.190504178404808	0.2613174021244049	0.1671492755413055	0.1835348457098007	0.3100797832012177	0.1687794327735901	0.2942925989627838	0.187311664223671	0.1667440235614777	0.1858755201101303	0.252048134803772	0.2200228273868561	0.2330019474029541	0.3075676262378693
ERR1458881	0.2209371477365494	0.1995068490505219	0.3577346205711365	0.3984116315841675	0.2014137506484985	0.3939818143844604	0.2189286947250366	0.4071483314037323	0.3593859672546387	0.3138668537139893	0.1389385312795639	0.3676476776599884	0.5303770303726196	0.2631551325321198	0.2748802304267883	0	0.3435467779636383	0.3402717113494873	0.3707423508167267	0.4886040091514587	0.2757759988307953	0.3622047603130341	0.2416829615831375	0.3569383919239044	0.3136987686157227	0.2462711483240128	0.2041532695293427	0.2034889757633209	0.3234891593456268	0.3173036575317383	0.3406041264533997	0.2211929261684418	0.1687746942043304	0.3711715340614319	0.3881324231624603	0.3437013030052185	0.3783169686794281	0.3488740921020508	0.4130289852619171	0.3241479992866516	0.3677453696727753	0.3413509130477905	0.1176163256168365	0.3822346925735474	0.0971962958574295	0.358530580997467	0.3551802039146423	0.4487017095088959	0.2317609488964081	0.0960712730884552	0.3655435740947723	0.235644206404686	0.1572740077972412	0.1484085470438004	0.3346024751663208	0.3854478001594543	0.4141541719436646
ERR1458883	0.459710955619812	0.3079864680767059	0.2695704698562622	0.3103868067264557	0.2855338454246521	0.2933061122894287	0.2606211006641388	0.3258278965950012	0.2401841878890991	0.2560397684574127	0.2795902788639069	0.2626625597476959	0.5312677621841431	0.2690640687942505	0.2372243404388428	0.3435467779636383	0	0.2593882083892822	0.2595741152763367	0.3261689245700836	0.4229278266429901	0.5659279823303223	0.1991082429885864	0.2381182909011841	0.2288835197687149	0.2575739026069641	0.2411477416753769	0.265727698802948	0.277859091758728	0.2200771123170853	0.2981115281581879	0.407378226518631	0.2883216440677643	0.2876897752285004	0.2685701847076416	0.2552991807460785	0.2550968527793884	0.2720690965652466	0.2392143756151199	0.2933601438999176	0.2597308158874512	0.2977600693702698	0.3899246454238892	0.2661880254745483	0.3531738221645355	0.2770545780658722	0.2744190990924835	0.2881697416305542	0.2616055607795715	0.3755050003528595	0.259308397769928	0.2507308423519135	0.2855359017848969	0.307435929775238	0.1907894611358643	0.2805048227310181	0.2386475652456284
ERR1458893	0.4682959020137787	0.2938420474529266	0.2601107358932495	0.2605953514575958	0.2500403523445129	0.1629740595817566	0.2068918943405151	0.1575399488210678	0.2234863042831421	0.1413040012121201	0.2446369081735611	0.2655620872974396	0.6156657934188843	0.2256466448307037	0.1757610589265823	0.3402717113494873	0.2593882083892822	0	0.1937031745910645	0.4059256613254547	0.3970116674900055	0.5660538673400879	0.2722365856170654	0.2068939656019211	0.2708284854888916	0.1962539404630661	0.2110329121351242	0.236952468752861	0.1882369071245193	0.2267883270978928	0.1821850687265396	0.3582150638103485	0.2376648485660553	0.2189638167619705	0.2336472868919373	0.1981059908866882	0.1849665343761444	0.2151952236890793	0.3063945174217224	0.1797958761453629	0.1892868131399155	0.3122074007987976	0.3665201961994171	0.261667788028717	0.3205532431602478	0.1785532087087631	0.2533267438411713	0.2807285785675049	0.1772004961967468	0.356317400932312	0.2075308263301849	0.1943357586860657	0.2684317231178284	0.3018964231014252	0.2268572300672531	0.2997421324253082	0.2825301587581635
ERR1458899	0.4946392178535461	0.3322781920433044	0.2489505857229233	0.3044507503509521	0.305579662322998	0.1717854738235474	0.2460778951644897	0.2017826437950134	0.2168510258197784	0.1939302384853363	0.2994639277458191	0.2320904284715652	0.6365077495574951	0.2717111706733704	0.2575408518314362	0.3707423508167267	0.2595741152763367	0.1937031745910645	0	0.4025879502296448	0.4378702640533447	0.5922906994819641	0.3155098259449005	0.2114327996969223	0.3297026753425598	0.2640545070171356	0.2544697821140289	0.2749875783920288	0.2134648859500885	0.2547550201416016	0.2135298997163773	0.3932979106903076	0.2914582490921021	0.2208821177482605	0.219931498169899	0.2080075889825821	0.164585143327713	0.1814609616994858	0.3000009655952454	0.2026818543672562	0.2330948114395142	0.3205297887325287	0.4109815061092377	0.2512305080890656	0.3657041192054749	0.1847304999828339	0.279329925775528	0.331387847661972	0.2218212634325027	0.3921656608581543	0.228705108165741	0.246041014790535	0.3155647814273834	0.3339079022407532	0.2409721910953522	0.2579435706138611	0.274850606918335
ERR1458906	0.5921173095703125	0.4854638576507568	0.3987384736537933	0.4271717965602875	0.4615679681301117	0.3988268375396729	0.4114857017993927	0.4502180814743042	0.3736668825149536	0.3956652283668518	0.4524385333061218	0.3787009716033936	0.6906411647796631	0.429559201002121	0.4095223546028137	0.4886040091514587	0.3261689245700836	0.4059256613254547	0.4025879502296448	0	0.576422393321991	0.6924664974212646	0.3194893002510071	0.3725936710834503	0.3786927163600922	0.4157357215881348	0.4163708686828613	0.4389121234416962	0.4204082190990448	0.397027999162674	0.4185616374015808	0.5241647362709045	0.4007186889648438	0.4242197275161743	0.4170964360237122	0.4321129024028778	0.3878758549690247	0.4049592912197113	0.2026911079883575	0.3967500030994415	0.4063891768455505	0.445185661315918	0.518876850605011	0.3915503621101379	0.4812215268611908	0.3863716423511505	0.4066123962402344	0.2533051669597626	0.4003084599971771	0.5022377967834473	0.4077530801296234	0.410165935754776	0.4730336666107178	0.4825659394264221	0.3558813631534576	0.4279084205627441	0.2375047355890274
