	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056783	ERR2056799
ERR1458715	0.0	0.9950753186558516	0.994351100811124	0.998117033603708	0.973638470451912	0.9920336037079953	0.9574159907300116	0.9975376593279258	0.9978273464658169	0.9984067207415991	0.9984067207415991	0.9956546929316339	0.6713499420625724	0.9895712630359212	0.9984067207415991	0.5680764774044033	0.9910196987253765	0.9975376593279258	0.9942062572421785	0.9973928157589803	0.9984067207415991	0.7940324449594438	0.9973928157589803	0.998117033603708	0.9976825028968713	0.984936268829664	0.9936268829663963	0.9984067207415991	0.9979721900347625	0.9803012746234068	0.9982618771726536	0.9953650057937428	0.9855156431054461	0.9984067207415991	0.9978273464658169	0.9978273464658169	0.9968134414831982	0.9934820393974507	0.9804461181923523	0.9937717265353418	0.9971031286210892	0.996523754345307	0.9973928157589803	1.0	0.9984067207415991	0.9992757821552724	1.0	0.9955098493626883	0.9975376593279258	0.9606025492468134	0.9944959443800695	0.9952201622247973	0.9897161066048668	0.9934820393974507	0.912369640787949	0.8993337195828505	0.9979721900347625	0.9982618771726536
ERR1458739	0.9950753186558516	0.0	0.907010428736964	0.8684820393974507	0.466396292004635	0.901071842410197	0.5887891077636153	0.884125144843569	0.8962920046349943	0.6982908458864426	0.5052143684820394	0.8625434530706837	0.994351100811124	0.688441483198146	0.6429606025492468	0.665845886442642	0.8085168018539977	0.7108922363847046	0.854287369640788	0.9052723059096176	0.912369640787949	0.9976825028968713	0.6061703360370799	0.8492178447276941	0.7040845886442642	0.6652665121668598	0.4929026651216686	0.5625724217844728	0.7187137891077636	0.7543453070683661	0.8180764774044033	0.8951332560834299	0.4697276940903824	0.858053302433372	0.8037369640787949	0.8083719582850522	0.8322711471610661	0.9135283893395133	0.8722479721900348	0.8631228273464658	0.8566048667439166	0.8699304750869061	0.5454808806488992	0.8854287369640788	0.5272305909617613	0.9185979142526072	0.9277230590961761	0.8994785631517961	0.5741599073001159	0.5246234067207416	0.9022305909617613	0.8205388180764774	0.4704519119351101	0.6769988412514485	0.8300984936268829	0.8783314020857474	0.8871668597914253	0.9146871378910776
ERR1458746	0.994351100811124	0.907010428736964	0.0	0.6894553881807648	0.8392236384704519	0.8306778679026651	0.772305909617613	0.7584009269988412	0.63441483198146	0.7570973348783314	0.865874855156431	0.5537369640787949	0.9947856315179606	0.7618771726535342	0.6603418308227115	0.9213499420625724	0.7045191193511008	0.6885863267670915	0.718279258400927	0.7711471610660486	0.8987543453070683	0.9947856315179606	0.7843279258400927	0.7444959443800695	0.6935110081112399	0.7265353418308227	0.8240150637311703	0.8267670915411356	0.8221320973348784	0.8227114716106605	0.7495654692931634	0.8849942062572422	0.7146581691772885	0.8566048667439166	0.7528968713789108	0.8405272305909618	0.7824449594438007	0.7227694090382387	0.7766512166859791	0.6872827346465817	0.7799826187717266	0.7410196987253765	0.9675550405561993	0.4649478563151796	0.9548088064889919	0.6843858632676709	0.8690614136732329	0.7261008111239861	0.7807068366164542	0.9369930475086906	0.5144843568945539	0.6845307068366164	0.7869351100811124	0.8933951332560834	0.8590672074159907	0.6022595596755504	0.7185689455388181	0.7033603707995365
ERR1458747	0.998117033603708	0.8684820393974507	0.6894553881807648	0.0	0.7993916570104287	0.7863557358053302	0.7846176129779838	0.7683951332560834	0.7223348783314021	0.7663673232908459	0.8907879490150638	0.6365874855156431	0.9989860950173812	0.7846176129779838	0.5834298957126304	0.912369640787949	0.7531865585168018	0.7734646581691773	0.7653534183082271	0.8157589803012746	0.8802143684820394	0.9989860950173812	0.8198146002317497	0.7123406720741599	0.7140787949015064	0.7531865585168018	0.8308227114716107	0.8109791425260718	0.841396292004635	0.8088064889918888	0.7985225955967555	0.9194669756662804	0.8244495944380069	0.8340092699884125	0.7294322132097335	0.7863557358053302	0.781720741599073	0.7479721900347625	0.8321263035921205	0.800260718424102	0.7250869061413673	0.6707705677867902	0.9724797219003476	0.6891657010428737	0.9703070683661645	0.6332560834298957	0.7904113557358053	0.729287369640788	0.7991019698725377	0.9579953650057937	0.6559965237543454	0.699739281575898	0.7789687137891078	0.9149768250289687	0.891946697566628	0.7457995365005794	0.6671494785631518	0.8387891077636153
ERR1458750	0.973638470451912	0.466396292004635	0.8392236384704519	0.7993916570104287	0.0	0.8939745075318656	0.5070973348783314	0.8593568945538818	0.7980880648899189	0.7092989571263036	0.5044901506373117	0.8440034762456546	0.9994206257242179	0.6506373117033604	0.5770567786790266	0.6690324449594438	0.7347914252607184	0.6995944380069525	0.8453070683661645	0.9020857473928158	0.8723928157589803	1.0	0.5635863267670915	0.8680475086906141	0.6743916570104287	0.6477404403244496	0.45712630359212053	0.5475086906141368	0.6851100811123986	0.7350811123986095	0.8361819235225956	0.8988991888760139	0.4433661645422943	0.8196697566628042	0.7731749710312862	0.7928736964078795	0.8448725376593279	0.8650057937427578	0.8865874855156431	0.8369061413673233	0.802143684820394	0.8028679026651216	0.5363557358053302	0.8269119351100811	0.5253476245654692	0.8222769409038239	0.8209733487833141	0.8802143684820394	0.5	0.5014484356894554	0.805909617612978	0.7957705677867902	0.44090382387022015	0.6451332560834299	0.8125724217844728	0.7931633835457705	0.8421205098493627	0.8774623406720742
ERR1458752	0.9920336037079953	0.901071842410197	0.8306778679026651	0.7863557358053302	0.8939745075318656	0.0	0.8195249130938587	0.6726535341830823	0.8548667439165701	0.7799826187717266	0.7682502896871379	0.6981460023174971	0.9936268829663963	0.8127172653534183	0.8350231749710313	0.9242468134414832	0.8147450753186558	0.7411645422943222	0.7285631517960602	0.8590672074159907	0.9452491309385863	0.9955098493626883	0.8697856315179606	0.6313731170336037	0.7872247972190035	0.841396292004635	0.8051853997682503	0.8379200463499421	0.7977983777520278	0.845162224797219	0.8069235225955967	0.8668887601390498	0.8858632676709154	0.7284183082271147	0.7476825028968713	0.761297798377752	0.7414542294322132	0.841396292004635	0.7560834298957126	0.8367612977983777	0.7110370799536501	0.7546349942062572	0.9681344148319815	0.7843279258400927	0.9930475086906141	0.782010428736964	0.8632676709154113	0.7757821552723059	0.837630359212051	0.9519119351100811	0.7608632676709154	0.7765063731170336	0.908603707995365	0.9643684820393974	0.8386442641946698	0.8076477404403245	0.735225955967555	0.7825898030127463
ERR1458765	0.9574159907300116	0.5887891077636153	0.772305909617613	0.7846176129779838	0.5070973348783314	0.8195249130938587	0.0	0.7686848203939745	0.7368192352259559	0.5802433371958285	0.6095017381228274	0.7602838933951332	0.9994206257242179	0.5089803012746235	0.4957995365005794	0.6221031286210892	0.680619930475087	0.5945828505214369	0.7392815758980301	0.8292294322132098	0.8570393974507532	1.0	0.5210023174971031	0.7542004634994206	0.5732908458864426	0.6009559675550405	0.5380938586326767	0.5168018539976825	0.6177578215527231	0.6825028968713789	0.7488412514484357	0.8302433371958285	0.5648899188876014	0.772305909617613	0.714513325608343	0.6988702201622248	0.7256662804171495	0.8088064889918888	0.7989571263035922	0.7907010428736964	0.683082271147161	0.796784472769409	0.6851100811123986	0.766657010428737	0.6772885283893395	0.7830243337195828	0.8492178447276941	0.8028679026651216	0.47334878331402086	0.6373117033603708	0.7780996523754345	0.7171205098493627	0.5042004634994206	0.6244206257242179	0.7637601390498262	0.6995944380069525	0.776071842410197	0.805909617612978
ERR1458793	0.9975376593279258	0.884125144843569	0.7584009269988412	0.7683951332560834	0.8593568945538818	0.6726535341830823	0.7686848203939745	0.0	0.7211761297798378	0.6603418308227115	0.8295191193511008	0.6904692931633836	0.9985515643105446	0.7287079953650057	0.7382676709154113	0.9223638470451911	0.7631807647740441	0.6310834298957126	0.691917728852839	0.7718713789107764	0.8941193511008111	0.9991309385863267	0.839803012746234	0.6535341830822712	0.781720741599073	0.80779258400927	0.8180764774044033	0.7662224797219004	0.7150926998841252	0.7907010428736964	0.7023464658169177	0.8209733487833141	0.7599942062572422	0.7423232908458864	0.6903244495944381	0.6722190034762456	0.7011877172653534	0.8308227114716107	0.7229142526071842	0.7668018539976825	0.6893105446118193	0.8676129779837776	0.9750869061413673	0.695683661645423	0.9671205098493627	0.7511587485515643	0.8224217844727694	0.7410196987253765	0.7570973348783314	0.9594438006952491	0.6762746234067207	0.7686848203939745	0.8650057937427578	0.9326477404403245	0.8250289687137891	0.7394264194669756	0.7033603707995365	0.7479721900347625
ERR1458809	0.9978273464658169	0.8962920046349943	0.63441483198146	0.7223348783314021	0.7980880648899189	0.8548667439165701	0.7368192352259559	0.7211761297798378	0.0	0.7130648899188876	0.8738412514484357	0.6882966396292005	0.9986964078794901	0.7414542294322132	0.6949594438006953	0.9222190034762456	0.6504924681344149	0.7190034762456546	0.7369640787949016	0.7356604866743917	0.8816628041714948	0.9995654692931634	0.8034472769409038	0.7620220162224797	0.7524623406720742	0.7476825028968713	0.8092410196987254	0.7411645422943222	0.7807068366164542	0.7934530706836617	0.7313151796060255	0.8267670915411356	0.766946697566628	0.8379200463499421	0.7074159907300116	0.8025782155272306	0.7266801853997682	0.649188876013905	0.7783893395133256	0.7285631517960602	0.7169756662804172	0.8009849362688297	0.9511877172653534	0.5992178447276941	0.9469872537659328	0.6636732329084588	0.8403823870220162	0.7649188876013905	0.7016222479721901	0.9568366164542295	0.6399188876013905	0.717989571263036	0.7773754345307068	0.8757242178447276	0.8577636152954808	0.6720741599073001	0.7058227114716107	0.7488412514484357
ERR1458829	0.9984067207415991	0.6982908458864426	0.7570973348783314	0.7663673232908459	0.7092989571263036	0.7799826187717266	0.5802433371958285	0.6603418308227115	0.7130648899188876	0.0	0.7110370799536501	0.7024913093858632	0.9994206257242179	0.5614136732329085	0.5822711471610661	0.7585457705677868	0.6961181923522596	0.4973928157589803	0.6807647740440325	0.7546349942062572	0.865874855156431	1.0	0.6394843568945539	0.7121958285052143	0.6199304750869061	0.6200753186558516	0.6652665121668598	0.5941483198146003	0.5715527230590962	0.6836616454229433	0.6031286210892236	0.7882387022016223	0.645712630359212	0.7343568945538818	0.6712050984936269	0.6390498261877172	0.6690324449594438	0.7649188876013905	0.7634704519119351	0.7576767091541136	0.7143684820393974	0.7982329084588644	0.8027230590961761	0.7230590961761297	0.8017091541135574	0.7195828505214369	0.8309675550405562	0.7520278099652375	0.5973348783314021	0.7886732329084588	0.72045191193511	0.7308806488991889	0.6551274623406721	0.7439165701042874	0.7644843568945539	0.7665121668597914	0.706981460023175	0.7804171494785631
