	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056783	ERR2056799
ERR1458855	0.9944979367262724	0.8610729023383769	0.5832187070151307	0.6513067400275103	0.7248968363136176	0.7524071526822559	0.71939477303989	0.7049518569463549	0.7352132049518569	0.7902338376891335	0.0	0.9931224209078404	0.7517193947730398	0.6526822558459422	0.905777166437414	0.7462173314993122	0.7008253094910591	0.6237964236588721	0.7840440165061898	0.9958734525447043	0.7950481430536451	0.6678129298486932	0.6141678129298487	0.7359009628610729	0.7248968363136176	0.7640990371389271	0.8149931224209078	0.7661623108665749	0.875515818431912	0.7881705639614855	0.7400275103163686	0.7056396148555708	0.7950481430536451	0.7132049518569463	0.6829436038514443	0.7159559834938102	0.6767537826685007	0.6671251719394773	0.7145804676753783	0.9656121045392022	0.5185694635488308	0.9779917469050894	0.5900962861072903	0.7331499312242091	0.749656121045392	0.7675378266850069	0.9332874828060522	0.5660247592847317	0.6664374140302614	0.7276478679504814	0.9250343878954608	0.8562585969738652	0.6925722145804677	0.6327372764786795	0.7640990371389271
ERR1458857	0.6740027510316369	0.9965612104539202	0.9951856946354883	0.9972489683631361	0.9951856946354883	1.0	0.9993122420907841	1.0	1.0	1.0	0.9931224209078404	0.0	1.0	1.0	1.0	0.9986244841815681	0.9986244841815681	0.9958734525447043	1.0	0.7950481430536451	0.9979367262723521	0.9993122420907841	1.0	0.9965612104539202	1.0	1.0	0.9979367262723521	0.9993122420907841	1.0	0.9951856946354883	1.0	0.9979367262723521	0.9993122420907841	1.0	0.9979367262723521	0.9807427785419532	0.9951856946354883	0.9979367262723521	0.9979367262723521	1.0	1.0	1.0	1.0	1.0	0.9979367262723521	1.0	0.9986244841815681	0.9869325997248969	0.9965612104539202	1.0	1.0	0.9903713892709766	0.9305364511691885	0.9993122420907841	1.0
ERR1458868	0.9883081155433288	0.6657496561210454	0.7482806052269602	0.7991746905089409	0.8266850068775791	0.49793672627235214	0.7489683631361761	0.7331499312242091	0.5907840440165062	0.6746905089408528	0.7517193947730398	1.0	0.0	0.562585969738652	0.6815680880330124	0.6760660247592847	0.5955983493810179	0.7716643741403026	0.8431911966987621	1.0	0.6320495185694636	0.7682255845942229	0.563273727647868	0.5983493810178817	0.6066024759284732	0.5639614855570839	0.6375515818431912	0.7331499312242091	0.8170563961485557	0.6038514442916093	0.7723521320495186	0.7407152682255846	0.6891334250343879	0.7613480055020633	0.8170563961485557	0.7909215955983494	0.8053645116918845	0.6911966987620357	0.7984869325997249	0.7682255845942229	0.7702888583218707	0.7517193947730398	0.811554332874828	0.8404401650618982	0.8088033012379643	0.5522696011004127	0.7359009628610729	0.7489683631361761	0.7489683631361761	0.609353507565337	0.6932599724896836	0.7104539202200826	0.7386519944979367	0.7303988995873453	0.7861072902338377
ERR1458871	1.0	0.6327372764786795	0.6691884456671252	0.6011004126547456	0.8390646492434664	0.4786795048143054	0.7565337001375516	0.717331499312242	0.6121045392022009	0.6361760660247593	0.6526822558459422	1.0	0.562585969738652	0.0	0.672627235213205	0.6636863823933975	0.6031636863823934	0.7558459422283357	0.8225584594222833	1.0	0.5756533700137552	0.7544704264099037	0.5316368638239339	0.5653370013755158	0.5900962861072903	0.5075653370013755	0.7145804676753783	0.7565337001375516	0.8707015130674003	0.5729023383768913	0.796423658872077	0.7303988995873453	0.68707015130674	0.7441540577716643	0.7524071526822559	0.8094910591471802	0.7757909215955984	0.7152682255845942	0.6767537826685007	0.7248968363136176	0.6946354883081155	0.7132049518569463	0.6286107290233838	0.7902338376891335	0.6966987620357634	0.5598349381017882	0.7097661623108665	0.6602475928473177	0.6856946354883081	0.48074277854195324	0.6423658872077029	0.8314993122420908	0.7255845942228336	0.6581843191196699	0.8301237964236589
ERR1458881	0.5722145804676754	0.657496561210454	0.9222833562585969	0.9188445667125172	0.9332874828060522	0.6134800550206327	0.9319119669876204	0.9277854195323246	0.7751031636863824	0.6829436038514443	0.905777166437414	1.0	0.6815680880330124	0.672627235213205	0.0	0.8308115543328748	0.7689133425034388	0.9264099037138928	0.9319119669876204	1.0	0.6616231086657497	0.8954607977991746	0.7077028885832187	0.6203576341127923	0.6581843191196699	0.6753782668500687	0.7998624484181568	0.8500687757909215	0.9044016506189821	0.6478679504814305	0.8968363136176066	0.9195323246217332	0.859697386519945	0.9050894085281981	0.920907840440165	0.9270976616231087	0.9002751031636864	0.8858321870701513	0.8913342503438789	0.7042640990371389	0.920907840440165	0.717331499312242	0.9408528198074277	0.8514442916093535	0.9360385144429161	0.6423658872077029	0.657496561210454	0.9257221458046767	0.8823933975240715	0.6444291609353507	0.6678129298486932	0.7647867950481431	0.8679504814305364	0.938101788170564	0.9456671251719395
ERR1458883	0.9924346629986245	0.8156808803301238	0.7152682255845942	0.7751031636863824	0.8418156808803301	0.6905089408528198	0.7737276478679505	0.6671251719394773	0.7228335625859698	0.8067400275103164	0.7462173314993122	0.9986244841815681	0.6760660247592847	0.6636863823933975	0.8308115543328748	0.0	0.7077028885832187	0.7475928473177441	0.8184319119669876	0.9986244841815681	0.7235213204951857	0.7723521320495186	0.6932599724896836	0.6767537826685007	0.7414030261348006	0.7297111416781293	0.7235213204951857	0.7338376891334251	0.8266850068775791	0.7214580467675378	0.7998624484181568	0.7682255845942229	0.7599724896836314	0.734525447042641	0.7771664374140302	0.6980742778541953	0.7620357634112792	0.7372764786795049	0.7682255845942229	0.8858321870701513	0.6781292984869326	0.8775790921595599	0.7675378266850069	0.8204951856946355	0.7585969738651994	0.702200825309491	0.8535075653370013	0.6437414030261348	0.7214580467675378	0.7303988995873453	0.8005502063273727	0.7991746905089409	0.6898211829436038	0.7737276478679505	0.81292984869326
ERR1458893	0.9986244841815681	0.7262723521320495	0.7070151306740028	0.8143053645116919	0.765474552957359	0.6189821182943603	0.6526822558459422	0.7613480055020633	0.515818431911967	0.6925722145804677	0.7008253094910591	0.9986244841815681	0.5955983493810179	0.6031636863823934	0.7689133425034388	0.7077028885832187	0.0	0.7214580467675378	0.7620357634112792	0.9986244841815681	0.6513067400275103	0.7379642365887208	0.6107290233837689	0.5756533700137552	0.6691884456671252	0.6079779917469051	0.7070151306740028	0.6746905089408528	0.8012379642365888	0.6004126547455296	0.7792297111416782	0.6994497936726273	0.6664374140302614	0.6629986244841816	0.7950481430536451	0.7579092159559835	0.7255845942228336	0.686382393397524	0.7847317744154058	0.8060522696011004	0.7070151306740028	0.812242090784044	0.8039889958734525	0.8686382393397524	0.6891334250343879	0.5997248968363136	0.8026134800550206	0.7132049518569463	0.7145804676753783	0.6925722145804677	0.7579092159559835	0.7434662998624484	0.749656121045392	0.7778541953232462	0.7757909215955984
ERR1458899	0.9986244841815681	0.8493810178817056	0.7111416781292985	0.7744154057771664	0.7462173314993122	0.7475928473177441	0.717331499312242	0.7365887207702888	0.6946354883081155	0.8878954607977991	0.6237964236588721	0.9958734525447043	0.7716643741403026	0.7558459422283357	0.9264099037138928	0.7475928473177441	0.7214580467675378	0.0	0.8356258596973866	0.9986244841815681	0.8149931224209078	0.7338376891334251	0.7916093535075653	0.7888583218707015	0.7840440165061898	0.7744154057771664	0.7847317744154058	0.7015130674002751	0.8624484181568088	0.8294360385144429	0.8094910591471802	0.6595598349381018	0.8039889958734525	0.6636863823933975	0.6829436038514443	0.7640990371389271	0.6994497936726273	0.7386519944979367	0.8204951856946355	0.9669876203576341	0.702200825309491	0.9738651994497937	0.7104539202200826	0.828748280605227	0.7434662998624484	0.7544704264099037	0.952544704264099	0.6939477303988996	0.7469050894085282	0.7936726272352133	0.9174690508940853	0.8363136176066025	0.7152682255845942	0.7393397524071527	0.7744154057771664
ERR1458906	1.0	0.9147180192572214	0.7751031636863824	0.8266850068775791	0.8528198074277854	0.8397524071526823	0.7847317744154058	0.7668500687757909	0.7861072902338377	0.90646492434663	0.7840440165061898	1.0	0.8431911966987621	0.8225584594222833	0.9319119669876204	0.8184319119669876	0.7620357634112792	0.8356258596973866	0.0	1.0	0.7427785419532325	0.8170563961485557	0.8700137551581844	0.8294360385144429	0.9188445667125172	0.8493810178817056	0.8356258596973866	0.78060522696011	0.8686382393397524	0.7936726272352133	0.8356258596973866	0.8686382393397524	0.8535075653370013	0.8108665749656121	0.8493810178817056	0.6843191196698762	0.7861072902338377	0.8218707015130674	0.9202200825309491	0.9697386519944979	0.7833562585969739	0.9807427785419532	0.8218707015130674	0.874828060522696	0.5715268225584594	0.8370013755158184	0.9477303988995873	0.7386519944979367	0.8067400275103164	0.9037138927097662	0.9491059147180193	0.8913342503438789	0.8101788170563962	0.8858321870701513	0.6458046767537826
ERR1458929	0.8060522696011004	0.9986244841815681	0.9951856946354883	0.9972489683631361	0.9965612104539202	1.0	0.9993122420907841	1.0	1.0	1.0	0.9958734525447043	0.7950481430536451	1.0	1.0	1.0	0.9986244841815681	0.9986244841815681	0.9986244841815681	1.0	0.0	1.0	0.9993122420907841	1.0	0.9965612104539202	1.0	1.0	0.9979367262723521	1.0	1.0	0.9965612104539202	0.9993122420907841	0.9986244841815681	0.9993122420907841	1.0	0.9993122420907841	0.9807427785419532	0.9986244841815681	0.9986244841815681	0.9979367262723521	1.0	1.0	1.0	1.0	1.0	0.9979367262723521	1.0	0.9986244841815681	0.9986244841815681	0.9986244841815681	1.0	1.0	0.9986244841815681	0.9587345254470426	0.9993122420907841	1.0
ERR1458931	0.9979367262723521	0.5756533700137552	0.7943603851444292	0.8383768913342503	0.8810178817056397	0.5233837689133425	0.8548830811554333	0.8204951856946355	0.6698762035763411	0.578404401650619	0.7950481430536451	0.9979367262723521	0.6320495185694636	0.5756533700137552	0.6616231086657497	0.7235213204951857	0.6513067400275103	0.8149931224209078	0.7427785419532325	1.0	0.0	0.8253094910591472	0.6299862448418156	0.6430536451169189	0.5453920220082531	0.53232462173315	0.7379642365887208	0.7867950481430537	0.8817056396148556	0.5419532324621733	0.8266850068775791	0.8466299862448419	0.7902338376891335	0.8363136176066025	0.8390646492434664	0.7888583218707015	0.796423658872077	0.7764786795048143	0.8088033012379643	0.6313617606602476	0.7916093535075653	0.6320495185694636	0.7909215955983494	0.8555708390646493	0.78060522696011	0.5027510316368639	0.6176066024759285	0.781292984869326	0.7565337001375516	0.53232462173315	0.6733149931224209	0.8198074277854195	0.7936726272352133	0.8707015130674003	0.7867950481430537
ERR1458936	0.9993122420907841	0.8418156808803301	0.7689133425034388	0.7317744154057771	0.6458046767537826	0.7640990371389271	0.6966987620357634	0.7916093535075653	0.7420907840440165	0.7585969738651994	0.6678129298486932	0.9993122420907841	0.7682255845942229	0.7544704264099037	0.8954607977991746	0.7723521320495186	0.7379642365887208	0.7338376891334251	0.8170563961485557	0.9993122420907841	0.8253094910591472	0.0	0.6733149931224209	0.8149931224209078	0.7916093535075653	0.7668500687757909	0.8301237964236589	0.7303988995873453	0.8707015130674003	0.842503438789546	0.7132049518569463	0.7338376891334251	0.7125171939477304	0.702200825309491	0.7922971114167813	0.7620357634112792	0.8191196698762035	0.6629986244841816	0.7524071526822559	0.9601100412654745	0.6485557083906465	0.96767537826685	0.7138927097661623	0.7716643741403026	0.7757909215955984	0.7991746905089409	0.9456671251719395	0.68707015130674	0.7255845942228336	0.7744154057771664	0.9442916093535075	0.8720770288858322	0.7592847317744154	0.6485557083906465	0.7400275103163686
ERR1458937	1.0	0.6932599724896836	0.6774415405777167	0.7200825309491059	0.7929848693259972	0.5653370013755158	0.7874828060522696	0.7338376891334251	0.6341127922971114	0.6203576341127923	0.6141678129298487	1.0	0.563273727647868	0.5316368638239339	0.7077028885832187	0.6932599724896836	0.6107290233837689	0.7916093535075653	0.8700137551581844	1.0	0.6299862448418156	0.6733149931224209	0.0	0.5818431911966988	0.578404401650619	0.5825309491059147	0.7427785419532325	0.782668500687758	0.8617606602475929	0.6540577716643742	0.7510316368638239	0.7675378266850069	0.7407152682255846	0.7517193947730398	0.7730398899587345	0.8060522696011004	0.8005502063273727	0.6664374140302614	0.6513067400275103	0.7647867950481431	0.5777166437414031	0.7579092159559835	0.7269601100412655	0.782668500687758	0.8370013755158184	0.5825309491059147	0.7427785419532325	0.6664374140302614	0.657496561210454	0.5440165061898212	0.7152682255845942	0.8005502063273727	0.7056396148555708	0.6994497936726273	0.8026134800550206
ERR1458942	0.9869325997248969	0.6856946354883081	0.7365887207702888	0.7730398899587345	0.8541953232462174	0.6052269601100413	0.8294360385144429	0.7599724896836314	0.6176066024759285	0.6636863823933975	0.7359009628610729	0.9965612104539202	0.5983493810178817	0.5653370013755158	0.6203576341127923	0.6767537826685007	0.5756533700137552	0.7888583218707015	0.8294360385144429	0.9965612104539202	0.6430536451169189	0.8149931224209078	0.5818431911966988	0.0	0.5990371389270976	0.6024759284731774	0.7585969738651994	0.7482806052269602	0.8314993122420908	0.5357634112792297	0.8431911966987621	0.8328748280605227	0.7744154057771664	0.7716643741403026	0.7971114167812929	0.8679504814305364	0.7867950481430537	0.7744154057771664	0.7833562585969739	0.7310866574965612	0.7393397524071527	0.7448418156808804	0.8067400275103164	0.7874828060522696	0.7524071526822559	0.562585969738652	0.6932599724896836	0.7441540577716643	0.7702888583218707	0.5213204951856947	0.5777166437414031	0.7682255845942229	0.7840440165061898	0.8101788170563962	0.8521320495185695
ERR1458974	0.9944979367262724	0.5261348005502063	0.8342503438789546	0.8390646492434664	0.8060522696011004	0.5536451169188445	0.8335625859697386	0.812242090784044	0.6891334250343879	0.4986244841815681	0.7248968363136176	1.0	0.6066024759284732	0.5900962861072903	0.6581843191196699	0.7414030261348006	0.6691884456671252	0.7840440165061898	0.9188445667125172	1.0	0.5453920220082531	0.7916093535075653	0.578404401650619	0.5990371389270976	0.0	0.48418156808803303	0.7386519944979367	0.7936726272352133	0.8844566712517193	0.515818431911967	0.8005502063273727	0.8177441540577717	0.7716643741403026	0.8218707015130674	0.844566712517194	0.842503438789546	0.8404401650618982	0.7200825309491059	0.7647867950481431	0.5852819807427786	0.7709766162310867	0.5887207702888583	0.8198074277854195	0.8865199449793673	0.827372764786795	0.5440165061898212	0.594222833562586	0.8184319119669876	0.765474552957359	0.453232462173315	0.6581843191196699	0.8266850068775791	0.812242090784044	0.7943603851444292	0.9085281980742779
ERR1458980	1.0	0.5749656121045392	0.8204951856946355	0.8081155433287482	0.8363136176066025	0.5116918844566712	0.7613480055020633	0.7448418156808804	0.5894085281980743	0.5096286107290234	0.7640990371389271	1.0	0.5639614855570839	0.5075653370013755	0.6753782668500687	0.7297111416781293	0.6079779917469051	0.7744154057771664	0.8493810178817056	1.0	0.53232462173315	0.7668500687757909	0.5825309491059147	0.6024759284731774	0.48418156808803303	0.0	0.7420907840440165	0.7248968363136176	0.8431911966987621	0.515818431911967	0.7592847317744154	0.7867950481430537	0.6966987620357634	0.78060522696011	0.7634112792297112	0.8349381017881705	0.8012379642365888	0.7118294360385145	0.7689133425034388	0.6121045392022009	0.7640990371389271	0.6286107290233838	0.7950481430536451	0.843878954607978	0.81292984869326	0.4786795048143054	0.6176066024759285	0.750343878954608	0.7400275103163686	0.5020632737276479	0.6781292984869326	0.8060522696011004	0.8053645116918845	0.7682255845942229	0.859009628610729
ERR1458999	0.984181568088033	0.7352132049518569	0.8246217331499313	0.8349381017881705	0.8631361760660248	0.6795048143053645	0.8156808803301238	0.8074277854195323	0.7132049518569463	0.8094910591471802	0.8149931224209078	0.9979367262723521	0.6375515818431912	0.7145804676753783	0.7998624484181568	0.7235213204951857	0.7070151306740028	0.7847317744154058	0.8356258596973866	0.9979367262723521	0.7379642365887208	0.8301237964236589	0.7427785419532325	0.7585969738651994	0.7386519944979367	0.7420907840440165	0.0	0.7744154057771664	0.8308115543328748	0.78060522696011	0.8101788170563962	0.7331499312242091	0.7696011004126547	0.7702888583218707	0.8342503438789546	0.7840440165061898	0.8177441540577717	0.7565337001375516	0.842503438789546	0.8768913342503438	0.8342503438789546	0.8727647867950481	0.8521320495185695	0.8707015130674003	0.8535075653370013	0.7372764786795049	0.8431911966987621	0.8232462173314993	0.7441540577716643	0.7248968363136176	0.8259972489683631	0.7551581843191196	0.7764786795048143	0.81292984869326	0.8314993122420908
