	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056783	ERR2056799
ERR1458929	0.236301377415657	0.4308867156505585	0.5712171792984009	0.6185519099235535	0.6111626625061035	0.4722838401794434	0.6188323497772217	0.5420275330543518	0.54718416929245	0.4122439324855804	0.5854294300079346	0.388670414686203	0.4854098856449127	0.5054306387901306	0.3666121363639832	0.5613018274307251	0.5663542747497559	0.5896562337875366	0.6955090761184692	0	0.471397876739502	0.5642269253730774	0.541363537311554	0.4416598081588745	0.4550622403621674	0.4573076367378235	0.5420064926147461	0.5650936365127563	0.3855898082256317	0.3960389792919159	0.5890830755233765	0.6090255379676819	0.5752930045127869	0.6019154787063599	0.5481939315795898	0.6306575536727905	0.5393494367599487	0.5760344862937927	0.5641767382621765	0.3855261504650116	0.6016372442245483	0.3729399144649506	0.5706923007965088	0.585114598274231	0.6725113987922668	0.4596811234951019	0.3610515594482422	0.5500702857971191	0.4837927520275116	0.4076310992240906	0.418102353811264	0.4103280603885651	0.5179557204246521	0.6108664870262146	0.6310870051383972
ERR1458931	0.3601381778717041	0.2303770631551743	0.3120287954807281	0.3646897375583649	0.327605277299881	0.1735237091779709	0.3489722907543182	0.2956241965293884	0.2529069483280182	0.1961973905563354	0.3025008141994476	0.538727879524231	0.1980157643556595	0.2295847535133362	0.2303703278303146	0.2064268589019775	0.2692010104656219	0.3060941398143768	0.3256534337997437	0.471397876739502	0	0.2947267591953278	0.2060326039791107	0.221188947558403	0.1657230705022812	0.1855747699737549	0.2352063953876495	0.3057374358177185	0.2928343713283539	0.1932179182767868	0.3094866573810577	0.3308450281620026	0.2995036244392395	0.3061841726303101	0.3028005659580231	0.2582655847072601	0.301251620054245	0.3073443472385406	0.3323499262332916	0.2770015299320221	0.3247411251068115	0.2364992052316666	0.2985508441925049	0.3304373621940613	0.3057733774185181	0.1969761848449707	0.2514064610004425	0.3254424333572388	0.2202402353286743	0.20156130194664	0.2230753749608994	0.2433793395757675	0.2542431652545929	0.3368947803974152	0.2512031495571136
ERR1458936	0.4642156064510345	0.2826057970523834	0.1563596129417419	0.2146004289388657	0.1793739050626755	0.2400029897689819	0.239685133099556	0.152815967798233	0.2233648598194122	0.2693479955196381	0.1518061012029648	0.6089257597923279	0.2182757556438446	0.1679282188415527	0.3527684807777405	0.2510150074958801	0.2164621204137802	0.2038155198097229	0.3653845191001892	0.5642269253730774	0.2947267591953278	0	0.2023560404777527	0.2417685240507126	0.2203581035137177	0.2266184538602829	0.2434056848287582	0.2507819831371307	0.3844220340251923	0.2632996141910553	0.1625908017158508	0.2074043750762939	0.2043974548578262	0.1894603669643402	0.175605520606041	0.2826804518699646	0.224306732416153	0.133915588259697	0.2347579002380371	0.4066912829875946	0.1548795402050018	0.3536570072174072	0.1426019072532654	0.1795198768377304	0.3228054046630859	0.2098477184772491	0.3729693293571472	0.1867062896490097	0.2036422193050385	0.2577449083328247	0.3336426317691803	0.3187263906002045	0.1925793290138245	0.2265219390392303	0.2467743754386902
ERR1458937	0.4429269433021545	0.2607287168502808	0.214755967259407	0.2638553380966187	0.2588199377059937	0.223761186003685	0.3381222784519196	0.2619601786136627	0.2706967890262604	0.2322343736886978	0.2105181515216827	0.5837146639823914	0.1856388449668884	0.1754362732172012	0.3157643675804138	0.2179790586233139	0.2624317705631256	0.3101911842823029	0.3678474724292755	0.541363537311554	0.2060326039791107	0.2023560404777527	0	0.2666031718254089	0.1946642994880676	0.2464009374380112	0.2106818109750748	0.3503980934619904	0.3739340901374817	0.2821081280708313	0.2586880624294281	0.2820725440979004	0.2943090796470642	0.2733775675296783	0.3055780827999115	0.2703163325786591	0.332180917263031	0.2399318367242813	0.2305097877979279	0.3625711500644684	0.2205914855003357	0.3152007460594177	0.2556413412094116	0.2586634159088135	0.3587287962436676	0.2513231635093689	0.3318718671798706	0.2839557528495789	0.2301109433174133	0.2233767211437225	0.292424201965332	0.3285958468914032	0.1925007104873657	0.2541613578796387	0.2834564745426178
ERR1458942	0.3430730402469635	0.2454435229301453	0.2740918099880219	0.2922999560832977	0.2694434523582458	0.1819582879543304	0.2672989666461945	0.236706554889679	0.2000908106565475	0.1907007247209549	0.2736929357051849	0.5640333890914917	0.1938601732254028	0.1661824434995651	0.2335014492273331	0.2555719017982483	0.2176460474729538	0.2654674053192139	0.4072165489196777	0.4416598081588745	0.221188947558403	0.2417685240507126	0.2666031718254089	0	0.1830705404281616	0.1563191115856171	0.2506850361824036	0.2407428622245789	0.2920455038547516	0.1494115591049194	0.2650169730186462	0.2972015142440796	0.2391446530818939	0.2663934230804443	0.2361074984073639	0.3559181392192841	0.2375320792198181	0.2427065819501877	0.3184462189674377	0.2938933670520782	0.2923668026924133	0.2625730037689209	0.2433929741382599	0.2529411017894745	0.3644717931747437	0.1372145712375641	0.2563592195510864	0.2154736816883087	0.153652012348175	0.1927335262298584	0.2259858399629593	0.2170605361461639	0.2599551975727081	0.3249325454235077	0.3349079191684723
ERR1458974	0.3483419418334961	0.153485044836998	0.23149473965168	0.2922653555870056	0.2563150525093079	0.1239747926592827	0.2857760787010193	0.2169496864080429	0.2259570509195328	0.1289146393537521	0.233878031373024	0.5788875818252563	0.1375016272068024	0.1540803015232086	0.2104862183332443	0.2460906505584717	0.2225557267665863	0.2505510151386261	0.4206599295139313	0.4550622403621674	0.1657230705022812	0.2203581035137177	0.1946642994880676	0.1830705404281616	0	0.1328002959489822	0.2025154531002045	0.2977842390537262	0.2725236713886261	0.1780834943056107	0.2409127503633499	0.2580274343490601	0.245821088552475	0.2513284087181091	0.2501753270626068	0.3081499040126801	0.2729068100452423	0.2266498506069183	0.2559950947761536	0.2478148490190506	0.2391431778669357	0.2030408680438995	0.2226816713809967	0.2630151510238647	0.3762899041175842	0.1552895307540894	0.2318831384181976	0.2477796971797943	0.1522851437330246	0.1139922589063644	0.1882085055112839	0.220954492688179	0.2132925689220428	0.2678780257701874	0.3023912608623505
ERR1458980	0.3506151437759399	0.1909471750259399	0.2687808573246002	0.2982224225997925	0.2673974335193634	0.121415376663208	0.2752141952514648	0.2258250713348389	0.2091826051473618	0.1412103027105331	0.2694230377674103	0.5905125737190247	0.1588553041219711	0.164437860250473	0.2142710536718369	0.2625810205936432	0.222684845328331	0.2566604018211365	0.420644074678421	0.4573076367378235	0.1855747699737549	0.2266184538602829	0.2464009374380112	0.1563191115856171	0.1328002959489822	0	0.2322304844856262	0.2682632505893707	0.2584016919136047	0.1610065400600433	0.2349002212285995	0.2712182402610779	0.2353442162275314	0.2572180926799774	0.2241352647542953	0.3392647802829742	0.2691667377948761	0.2376315742731094	0.2958367168903351	0.2591923475265503	0.2743728756904602	0.2231472879648209	0.2306858450174332	0.2576820850372314	0.3781083822250366	0.1368542164564133	0.2382905334234238	0.2675488293170929	0.1572224795818329	0.1420527547597885	0.1929714977741241	0.2013334482908249	0.2528384923934937	0.286028116941452	0.3181079030036926
ERR1458999	0.4367238879203796	0.2194536924362183	0.2854262590408325	0.316746324300766	0.2722148001194	0.1972890645265579	0.2857992649078369	0.2506954967975616	0.193502351641655	0.2539623379707336	0.269854336977005	0.5892874598503113	0.189984992146492	0.2247555106878281	0.309445858001709	0.2297092378139496	0.22953000664711	0.2521644234657288	0.399566262960434	0.5420064926147461	0.2352063953876495	0.2434056848287582	0.2106818109750748	0.2506850361824036	0.2025154531002045	0.2322304844856262	0	0.2968460619449615	0.353769987821579	0.2876055538654327	0.2518734633922577	0.2079732865095139	0.2323323935270309	0.2239632159471512	0.2762052714824677	0.2546814382076263	0.3070679903030396	0.252024918794632	0.2910478413105011	0.3601649105548859	0.2861389517784119	0.3134079277515411	0.2739285528659821	0.2809953391551971	0.3558835983276367	0.2199828624725342	0.3338323831558228	0.3145456314086914	0.2422764599323273	0.2342601120471954	0.2675051987171173	0.2957570552825928	0.2061106860637665	0.2513863146305084	0.2897768020629883
ERR1459008	0.4526335895061493	0.3679898083209991	0.3034860789775848	0.3254550695419312	0.2021242380142212	0.2781248390674591	0.1729905009269714	0.2443353682756424	0.181718647480011	0.3205622434616089	0.2894075512886047	0.5943939685821533	0.2988367080688477	0.2666325867176056	0.3528830707073212	0.3095243573188782	0.1888529807329178	0.2149933576583862	0.3987824022769928	0.5650936365127563	0.3057374358177185	0.2507819831371307	0.3503980934619904	0.2407428622245789	0.2977842390537262	0.2682632505893707	0.2968460619449615	0	0.3799852430820465	0.2644250392913818	0.222412496805191	0.2852163910865784	0.2270777970552444	0.21803018450737	0.1959536969661713	0.3410129547119141	0.1738203465938568	0.236179456114769	0.3642342686653137	0.4011316299438477	0.3202967345714569	0.361883282661438	0.225246399641037	0.2666111588478088	0.3138695657253265	0.2177098989486694	0.3735688328742981	0.2319763600826263	0.2638296782970428	0.3463641703128815	0.3498784005641937	0.2812049090862274	0.2913003265857697	0.3425057828426361	0.3077967166900635
ERR1459017	0.3591846227645874	0.2891644537448883	0.4058544635772705	0.4534831941127777	0.4085985124111176	0.2585821449756622	0.4080887734889984	0.3848580121994019	0.3413883149623871	0.2156074196100235	0.409445732831955	0.6387287378311157	0.2864534556865692	0.3297568261623383	0.2256170511245728	0.4025582075119019	0.3587325215339661	0.3880684077739716	0.514060914516449	0.3855898082256317	0.2928343713283539	0.3844220340251923	0.3739340901374817	0.2920455038547516	0.2725236713886261	0.2584016919136047	0.353769987821579	0.3799852430820465	0	0.2365496754646301	0.4000238180160522	0.4135636687278748	0.3808073699474335	0.3920223116874695	0.3756279647350311	0.4424543976783752	0.3672627806663513	0.3982912302017212	0.4257781207561493	0.2452415823936462	0.4183492660522461	0.2045697569847107	0.3867794573307037	0.410298764705658	0.4869432151317596	0.2659591138362885	0.2215735614299774	0.4221908748149872	0.3148632049560547	0.2229559421539307	0.2423431426286697	0.2145612388849258	0.3873507082462311	0.4102965295314789	0.4333919882774353
ERR1459028	0.2862615585327148	0.2115892022848129	0.2798721790313721	0.3320808112621307	0.3089144229888916	0.185503751039505	0.3055602014064789	0.267588198184967	0.2304421067237854	0.1541145890951157	0.2967061996459961	0.5606188178062439	0.2224154621362686	0.1950474381446838	0.1799665093421936	0.299124151468277	0.2356274425983429	0.2918699681758881	0.3895842730998993	0.3960389792919159	0.1932179182767868	0.2632996141910553	0.2821081280708313	0.1494115591049194	0.1780834943056107	0.1610065400600433	0.2876055538654327	0.2644250392913818	0.2365496754646301	0	0.2908456325531006	0.3387790024280548	0.2803281843662262	0.2975129783153534	0.2577159702777863	0.3650460243225098	0.217299222946167	0.2701750993728638	0.3373587727546692	0.2096279859542847	0.2992265224456787	0.1660401076078415	0.2630682289600372	0.2991272211074829	0.3591945469379425	0.1456252932548523	0.1646192967891693	0.2475219517946243	0.1629388779401779	0.1770739704370499	0.2053167670965195	0.1451844722032547	0.2707450687885284	0.3676658570766449	0.3292950689792633
ERR1459033	0.4849259257316589	0.3027274310588837	0.204708456993103	0.2298964411020279	0.1719175279140472	0.2446819692850113	0.2002049088478088	0.2049152553081512	0.1966837346553802	0.2806078791618347	0.205886498093605	0.6337456107139587	0.2443650960922241	0.1834940612316132	0.3608928918838501	0.2903391122817993	0.216747909784317	0.2100801765918732	0.3904699087142944	0.5890830755233765	0.3094866573810577	0.1625908017158508	0.2586880624294281	0.2650169730186462	0.2409127503633499	0.2349002212285995	0.2518734633922577	0.222412496805191	0.4000238180160522	0.2908456325531006	0	0.2468954175710678	0.2162720859050751	0.2016866654157639	0.1898578405380249	0.3154955804347992	0.2274851202964783	0.14619380235672	0.2539899945259094	0.4114818572998047	0.2124607264995575	0.361324280500412	0.1498840898275375	0.2101244330406189	0.3266595304012299	0.2239861190319061	0.3884883224964142	0.2216207236051559	0.2320425063371658	0.2902086675167084	0.3465379178524017	0.321677565574646	0.2412285953760147	0.2350703477859497	0.289464920759201
ERR1459034	0.5109120607376099	0.279524952173233	0.2702663540840149	0.285054475069046	0.2253940999507904	0.2565869987010956	0.2322884798049927	0.2145106345415115	0.2393892109394073	0.314528614282608	0.244430884718895	0.6578440070152283	0.2479372024536133	0.2590863108634949	0.3849209547042847	0.2799957990646362	0.2378645390272141	0.2186505645513535	0.4154406487941742	0.6090255379676819	0.3308450281620026	0.2074043750762939	0.2820725440979004	0.2972015142440796	0.2580274343490601	0.2712182402610779	0.2079732865095139	0.2852163910865784	0.4135636687278748	0.3387790024280548	0.2468954175710678	0	0.2219512015581131	0.1738585382699966	0.2427944242954254	0.3059414029121399	0.3065488934516907	0.203998863697052	0.3099889159202576	0.4385932385921478	0.2596356272697449	0.3867956399917603	0.243466928601265	0.2411519736051559	0.3758527040481567	0.2586049139499664	0.4099013209342957	0.2863669991493225	0.2780154943466187	0.2911392748355865	0.3500669896602631	0.3263822495937347	0.2396049201488495	0.252875030040741	0.3152206540107727
ERR1459035	0.4783035814762115	0.2691859602928162	0.2813915312290192	0.2949637472629547	0.2197770029306412	0.213609054684639	0.2039525806903839	0.2168399095535278	0.169832170009613	0.2892328202724457	0.2697885930538177	0.6284795999526978	0.2327356338500977	0.2189543694257736	0.3463534414768219	0.2667430639266968	0.2043249607086182	0.2039569467306137	0.4105669260025024	0.5752930045127869	0.2995036244392395	0.2043974548578262	0.2943090796470642	0.2391446530818939	0.245821088552475	0.2353442162275314	0.2323323935270309	0.2270777970552444	0.3808073699474335	0.2803281843662262	0.2162720859050751	0.2219512015581131	0	0.1729791015386581	0.2257254719734192	0.3283526003360748	0.2524418532848358	0.1887319684028625	0.32430300116539	0.4017131328582764	0.2821206152439117	0.3529835343360901	0.2129522264003754	0.234944075345993	0.3469642102718353	0.2007521092891693	0.3749555945396423	0.2563936412334442	0.2255372107028961	0.2737427353858948	0.2877042293548584	0.3055911660194397	0.2563369572162628	0.2747499644756317	0.2986447513103485
ERR1459037	0.5045744776725769	0.2977548837661743	0.2570915818214417	0.2859759330749512	0.1683388650417328	0.2196862697601318	0.1827265918254852	0.1990088820457458	0.1770104467868805	0.3038598597049713	0.2317231446504593	0.6482617259025574	0.2267304360866547	0.2420733869075775	0.3735036551952362	0.2659703195095062	0.1871740072965622	0.1605059802532196	0.3718633055686951	0.6019154787063599	0.3061841726303101	0.1894603669643402	0.2733775675296783	0.2663934230804443	0.2513284087181091	0.2572180926799774	0.2239632159471512	0.21803018450737	0.3920223116874695	0.2975129783153534	0.2016866654157639	0.1738585382699966	0.1729791015386581	0	0.1999941915273666	0.2953394055366516	0.250156968832016	0.1984724998474121	0.3234187066555023	0.4261717796325684	0.2465519458055496	0.3740336298942566	0.1910036355257034	0.2322809994220734	0.330456554889679	0.2239368408918381	0.4004352390766144	0.2448932528495789	0.2456023991107941	0.2925545871257782	0.3239213824272156	0.3048136830329895	0.2496732324361801	0.2561690807342529	0.2720546126365662
ERR1459045	0.4459851086139679	0.3196817934513092	0.2355014979839325	0.2967551052570343	0.207119420170784	0.2440594583749771	0.2285507023334503	0.1680341064929962	0.2044295966625214	0.2661867439746857	0.2306431978940964	0.5940646529197693	0.2616264224052429	0.2490215599536896	0.3452064990997314	0.2832217812538147	0.2223309874534607	0.1778550297021866	0.3917048573493958	0.5481939315795898	0.3028005659580231	0.175605520606041	0.3055780827999115	0.2361074984073639	0.2501753270626068	0.2241352647542953	0.2762052714824677	0.1959536969661713	0.3756279647350311	0.2577159702777863	0.1898578405380249	0.2427944242954254	0.2257254719734192	0.1999941915273666	0	0.3028956651687622	0.1824209839105606	0.2076051533222198	0.3044624328613281	0.3904026746749878	0.2453905194997787	0.3470816910266876	0.1733196526765823	0.2327157109975815	0.3398128747940063	0.1965910494327545	0.3628787696361542	0.2010353207588196	0.236223891377449	0.2865637540817261	0.3375868201255798	0.3026133179664612	0.2461996078491211	0.289522647857666	0.2701157033443451
ERR1459063	0.5311256647109985	0.3674072325229645	0.314081609249115	0.3642690777778625	0.3229892551898956	0.3086811602115631	0.3362363278865814	0.2956624329090118	0.3047488033771515	0.3520905673503876	0.2952254116535187	0.6294791102409363	0.3214105367660522	0.330057680606842	0.413053959608078	0.2397777289152145	0.3047425746917725	0.2863498628139496	0.2064838111400604	0.6306575536727905	0.2582655847072601	0.2826804518699646	0.2703163325786591	0.3559181392192841	0.3081499040126801	0.3392647802829742	0.2546814382076263	0.3410129547119141	0.4424543976783752	0.3650460243225098	0.3154955804347992	0.3059414029121399	0.3283526003360748	0.2953394055366516	0.3028956651687622	0	0.3340021073818207	0.3088465631008148	0.3430728316307068	0.4606648683547974	0.3049029111862183	0.4133259654045105	0.2913387417793274	0.3377345502376556	0.1864924728870392	0.3125873804092407	0.4336472749710083	0.3465511798858643	0.3268543183803558	0.3552722632884979	0.3805014193058014	0.3984997272491455	0.2570400834083557	0.3110619187355042	0.1856832504272461
ERR1459072	0.4406529664993286	0.3605289161205292	0.2370814383029938	0.3031365275382996	0.2097043842077255	0.271598219871521	0.2142061293125153	0.2316240668296814	0.2103193998336792	0.3047778606414795	0.2579075694084167	0.592312753200531	0.2992653250694275	0.2469049245119095	0.3327047228813171	0.3192059695720673	0.1965509653091431	0.2127306014299393	0.3853577673435211	0.5393494367599487	0.301251620054245	0.224306732416153	0.332180917263031	0.2375320792198181	0.2729068100452423	0.2691667377948761	0.3070679903030396	0.1738203465938568	0.3672627806663513	0.217299222946167	0.2274851202964783	0.3065488934516907	0.2524418532848358	0.250156968832016	0.1824209839105606	0.3340021073818207	0	0.2240249812602997	0.343064934015274	0.3859652876853943	0.267259418964386	0.3405197560787201	0.1939044445753098	0.2513895630836487	0.3047595620155334	0.1961197704076767	0.3466688990592957	0.1727007180452347	0.2240496724843979	0.324881374835968	0.3464959263801575	0.2932922542095184	0.2697820663452148	0.3495347797870636	0.2750312685966492
ERR1459099	0.4778061509132385	0.2805785834789276	0.2002469897270203	0.2185978144407272	0.1640646755695343	0.2400508970022202	0.2184878438711166	0.1659114807844162	0.2050240486860275	0.2813822627067566	0.196939691901207	0.6238921284675598	0.2265832722187042	0.1627935767173767	0.3590574860572815	0.2643921673297882	0.1984096169471741	0.2230617105960846	0.3819849193096161	0.5760344862937927	0.3073443472385406	0.133915588259697	0.2399318367242813	0.2427065819501877	0.2266498506069183	0.2376315742731094	0.252024918794632	0.236179456114769	0.3982912302017212	0.2701750993728638	0.14619380235672	0.203998863697052	0.1887319684028625	0.1984724998474121	0.2076051533222198	0.3088465631008148	0.2240249812602997	0	0.2597919404506683	0.4122634828090668	0.1999116390943527	0.3606809377670288	0.1542810648679733	0.1701962202787399	0.3187224864959717	0.2166870087385178	0.3814688324928284	0.1889674812555313	0.2038643658161163	0.2676910161972046	0.3303912878036499	0.3197826743125916	0.2095848172903061	0.2528119683265686	0.2875317633152008
ERR1459109	0.466095507144928	0.294062614440918	0.2028969526290894	0.1587768495082855	0.2961057126522064	0.3048558533191681	0.3666036128997803	0.2915396094322205	0.3354578614234924	0.2711655497550964	0.2081582993268967	0.6189310550689697	0.2781797349452972	0.2243091762065887	0.338064432144165	0.3069782257080078	0.325439065694809	0.3177639245986938	0.4567285776138306	0.5641767382621765	0.3323499262332916	0.2347579002380371	0.2305097877979279	0.3184462189674377	0.2559950947761536	0.2958367168903351	0.2910478413105011	0.3642342686653137	0.4257781207561493	0.3373587727546692	0.2539899945259094	0.3099889159202576	0.32430300116539	0.3234187066555023	0.3044624328613281	0.3430728316307068	0.343064934015274	0.2597919404506683	0	0.3799487054347992	0.1921524703502655	0.3322228491306305	0.2486610412597656	0.2374382019042969	0.420886754989624	0.3180063664913177	0.3596338331699371	0.3048943877220154	0.2877042889595032	0.2613706588745117	0.3345661163330078	0.3658775091171265	0.2658883631229401	0.1694944798946381	0.3604604601860046
ERR1459110	0.2628406286239624	0.2306691110134125	0.4026708006858826	0.4452417194843292	0.4373975396156311	0.2759026885032654	0.4467309415340424	0.4124178290367126	0.3696088492870331	0.1529654860496521	0.4219034314155579	0.5636747479438782	0.301626980304718	0.3111426532268524	0.1184050887823105	0.400755375623703	0.3782868385314941	0.415606826543808	0.5303464531898499	0.3855261504650116	0.2770015299320221	0.4066912829875946	0.3625711500644684	0.2938933670520782	0.2478148490190506	0.2591923475265503	0.3601649105548859	0.4011316299438477	0.2452415823936462	0.2096279859542847	0.4114818572998047	0.4385932385921478	0.4017131328582764	0.4261717796325684	0.3904026746749878	0.4606648683547974	0.3859652876853943	0.4122634828090668	0.3799487054347992	0	0.4226826727390289	0.08953008055686951	0.3970012664794922	0.4121442437171936	0.4915897250175476	0.2765364050865173	0.05624468997120857	0.4228112995624542	0.3084222376346588	0.1968024671077728	0.2163287699222565	0.188139945268631	0.3941138088703156	0.4303964376449585	0.4550027549266815
ERR1459123	0.5050608515739441	0.3206187784671783	0.1317590773105621	0.186638131737709	0.2277204990386963	0.2781459987163544	0.2923033833503723	0.208239734172821	0.2852925062179565	0.2922767996788025	0.1311444491147995	0.6339180469512939	0.2634094655513763	0.1951356530189514	0.3793375492095947	0.2811387479305267	0.2677238285541534	0.2447027862071991	0.3882949650287628	0.6016372442245483	0.3247411251068115	0.1548795402050018	0.2205914855003357	0.2923668026924133	0.2391431778669357	0.2743728756904602	0.2861389517784119	0.3202967345714569	0.4183492660522461	0.2992265224456787	0.2124607264995575	0.2596356272697449	0.2821206152439117	0.2465519458055496	0.2453905194997787	0.3049029111862183	0.267259418964386	0.1999116390943527	0.1921524703502655	0.4226826727390289	0	0.3795556128025055	0.1879814714193344	0.1999598145484924	0.3598553836345673	0.2688093185424805	0.3958602845668793	0.2206827998161316	0.2162226736545563	0.2889940440654755	0.3467831313610077	0.3515794575214386	0.2193863689899445	0.193820133805275	0.2683789730072021
ERR1459124	0.2466195672750473	0.1833037883043289	0.3584176599979401	0.4013311266899109	0.38579922914505	0.2235602885484695	0.3953424990177155	0.3646957874298096	0.3206540048122406	0.11432034522295	0.3728582262992859	0.5410167574882507	0.2561546564102173	0.2630042433738708	0.09137824177742004	0.360215425491333	0.3270902931690216	0.3688666522502899	0.4876892864704132	0.3729399144649506	0.2364992052316666	0.3536570072174072	0.3152007460594177	0.2625730037689209	0.2030408680438995	0.2231472879648209	0.3134079277515411	0.361883282661438	0.2045697569847107	0.1660401076078415	0.361324280500412	0.3867956399917603	0.3529835343360901	0.3740336298942566	0.3470816910266876	0.4133259654045105	0.3405197560787201	0.3606809377670288	0.3322228491306305	0.08953008055686951	0.3795556128025055	0	0.3474352657794952	0.3785226345062256	0.4467704892158508	0.2339628338813782	0.07420774549245834	0.377025306224823	0.2637377977371216	0.1484647393226624	0.1717317402362823	0.1610271334648132	0.3489805161952972	0.380735844373703	0.4037315845489502
ERR1459126	0.4773701727390289	0.3042096197605133	0.1753080040216446	0.2227447330951691	0.1432001143693924	0.2383269667625427	0.2019775360822678	0.1801952123641968	0.2007772475481033	0.2687483429908752	0.1836311668157578	0.6267738938331604	0.2433825731277466	0.1694520115852356	0.3537069857120514	0.2863234877586365	0.201101079583168	0.1809501051902771	0.3672688603401184	0.5706923007965088	0.2985508441925049	0.1426019072532654	0.2556413412094116	0.2433929741382599	0.2226816713809967	0.2306858450174332	0.2739285528659821	0.225246399641037	0.3867794573307037	0.2630682289600372	0.1498840898275375	0.243466928601265	0.2129522264003754	0.1910036355257034	0.1733196526765823	0.2913387417793274	0.1939044445753098	0.1542810648679733	0.2486610412597656	0.3970012664794922	0.1879814714193344	0.3474352657794952	0	0.2016893178224564	0.2890450060367584	0.2199149578809738	0.3736355602741241	0.1703988313674927	0.2014698833227158	0.2613590061664581	0.3303861021995544	0.3200448751449585	0.2281005680561066	0.2527109980583191	0.255626767873764
ERR1459131	0.4900799691677094	0.2892813682556152	0.2141516804695129	0.1905761212110519	0.2206225991249084	0.2730575799942017	0.2722227871417999	0.2377345412969589	0.2467523217201233	0.3074900209903717	0.1993196606636047	0.6402864456176758	0.2563988864421844	0.1844515800476074	0.356644481420517	0.2889605462551117	0.2540079653263092	0.2729487419128418	0.396816611289978	0.585114598274231	0.3304373621940613	0.1795198768377304	0.2586634159088135	0.2529411017894745	0.2630151510238647	0.2576820850372314	0.2809953391551971	0.2666111588478088	0.410298764705658	0.2991272211074829	0.2101244330406189	0.2411519736051559	0.234944075345993	0.2322809994220734	0.2327157109975815	0.3377345502376556	0.2513895630836487	0.1701962202787399	0.2374382019042969	0.4121442437171936	0.1999598145484924	0.3785226345062256	0.2016893178224564	0	0.3543017208576202	0.2505933940410614	0.3870242834091187	0.2282349020242691	0.2547455430030823	0.2782078385353088	0.3433264791965485	0.329982191324234	0.2607200443744659	0.2385241091251373	0.3331654667854309
ERR1459142	0.574381411075592	0.436555415391922	0.3462108969688416	0.3587661981582642	0.3008745610713959	0.3714950382709503	0.3222814500331879	0.3562636971473694	0.3147719502449036	0.4064865112304688	0.3620710670948029	0.6716530323028564	0.392553299665451	0.3210604190826416	0.4539793431758881	0.2970894873142242	0.2811741232872009	0.3291617631912231	0.2238996177911758	0.6725113987922668	0.3057733774185181	0.3228054046630859	0.3587287962436676	0.3644717931747437	0.3762899041175842	0.3781083822250366	0.3558835983276367	0.3138695657253265	0.4869432151317596	0.3591945469379425	0.3266595304012299	0.3758527040481567	0.3469642102718353	0.330456554889679	0.3398128747940063	0.1864924728870392	0.3047595620155334	0.3187224864959717	0.420886754989624	0.4915897250175476	0.3598553836345673	0.4467704892158508	0.2890450060367584	0.3543017208576202	0	0.3423542380332947	0.4693857133388519	0.3027991652488708	0.343394011259079	0.4185255169868469	0.4472440183162689	0.4136965572834015	0.3271630108356476	0.4022735357284546	0.2036933451890945
ERR1459146	0.3589281141757965	0.2198006361722946	0.2679513692855835	0.300981342792511	0.2390382140874863	0.1337289065122604	0.2306340336799622	0.221621036529541	0.1543504595756531	0.1765205562114716	0.2731896638870239	0.5804154276847839	0.1577664464712143	0.167063370347023	0.2289347350597382	0.2723931670188904	0.1803552210330963	0.2200131267309189	0.3867487907409668	0.4596811234951019	0.1969761848449707	0.2098477184772491	0.2513231635093689	0.1372145712375641	0.1552895307540894	0.1368542164564133	0.2199828624725342	0.2177098989486694	0.2659591138362885	0.1456252932548523	0.2239861190319061	0.2586049139499664	0.2007521092891693	0.2239368408918381	0.1965910494327545	0.3125873804092407	0.1961197704076767	0.2166870087385178	0.3180063664913177	0.2765364050865173	0.2688093185424805	0.2339628338813782	0.2199149578809738	0.2505933940410614	0.3423542380332947	0	0.2367397546768188	0.2338762730360031	0.1401822715997696	0.1833822727203369	0.2123314887285233	0.1846119165420532	0.2456091791391373	0.2947346866130829	0.2904182076454163
