Eigvals	58
1.100517561323272	0.4207233795607709	0.2891959341645719	0.25430085542079794	0.16106714863574886	0.08620430048386431	0.07901457492638887	0.06396083380275172	0.05986748045623032	0.04955265629249646	0.04367075647321249	0.04159387393914958	0.03701415310746277	0.03176867336400867	0.02889870595061924	0.024449845214260885	0.022344247077924588	0.02198026959618911	0.02034134385401705	0.019083740700701214	0.016250553558959942	0.01499755323060084	0.013810866272202967	0.011798502067704573	0.011130030581070476	0.010298053373207473	0.009426349981269996	0.00842399174798688	0.008100126462513534	0.007305102425661028	0.005987135769703944	0.005062349062056416	0.005007688418543828	0.00400784273305517	0.0035047177449221423	0.00283641239226097	0.0026519895017393658	0.0016193623245411293	0.000859900274370308	0.0005113481666350686	3.1606840722864104e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	58
0.3669404850314612	0.1402798523037437	0.09642526396750786	0.08479035911051012	0.053703875085801725	0.028742701564264526	0.026345464595023498	0.021326165254808	0.01996133736367314	0.016522113207082936	0.01456093853032507	0.013868453184170241	0.012341458029938248	0.010592481958196712	0.009635561985536448	0.008152198908191398	0.007450139051464019	0.0073287797216520035	0.0067823202848393375	0.006363003476755024	0.005418346980110478	0.005000564870682047	0.004604893321768785	0.003933920024104447	0.0037110346652917446	0.0034336323494020353	0.003142984315529226	0.0028087726416564963	0.002700787736087567	0.0024357065452489998	0.0019962630134159574	0.0016879156548814836	0.0016696904090993771	0.0013363164824273868	0.0011685618425514032	0.0009457318770215961	0.0008842406048445925	0.0005399364968736288	0.0002867125749240463	0.00017049645628499315	1.0538522848481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	58	58
ERR1458715	-0.33448718635028085	-0.10140918935382659	0.04694887489171693	-0.009732187457384172	-0.017263714716923333	0.011957687428266056	0.008795332674850295	-0.016497200383321198	-0.029498539517029777	-0.026204396805612155	-0.007285834168411243	-0.008210777909097855	0.012003041568162877	0.08126223968093778	0.0022002776923362942	-0.03284296827819119	-0.0016960826358079308	-0.019442661320981037	-0.008276415024901873	0.0024964313751277985	-0.017089053347450735	0.01070254440354751	0.0034520238151299026	-0.00023121135081638402	-0.009647111401357348	0.0017148121079755164	-0.0022181303108709163	0.0012616398872096818	0.007204753479961588	-0.0017936526123845937	0.006711198513281275	0.0006136340394096177	-0.0037689477137148046	0.005316281723767369	0.0014545528966333281	-0.005941264163446165	0.003964499223490282	-0.004574121697530055	-0.002029623834869045	0.0009716217987307854	-0.00017740743888393872	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458739	-0.1038636830867746	0.08037985567331478	-0.0010905007076324321	0.054551450090556536	0.06427970830866978	0.020030312210635358	-0.029343868362303932	-0.04311520731576736	-0.0021328319234935277	-0.024019505591150996	-0.07908606895802031	0.012515533398517293	-0.007307236674406127	-0.013218295356485908	0.013467384597669203	0.01767610587291227	-0.022500366145337073	-0.023539475882725855	-0.023668649853008386	0.0034504006547301327	-0.0013942769121381845	-0.023485697529086563	0.00879630235687637	-0.0026251800708219945	0.0169651841127234	-0.0010575536054603187	-0.02608166365290292	0.016657525603954382	-0.009270417889873138	0.0019750757633602736	0.006705169382406211	-0.009822967614088062	-0.000548638078826235	0.00020865684467126687	-0.008968034933397711	0.01169676460521831	0.003649183206843343	0.0028609107922765603	0.001067783029627552	-0.003900744331131854	0.00043571449504526267	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458746	0.1040470588033234	-0.014696167142985293	0.05833442310824793	0.09144024379562211	-0.0747491740675927	-0.05184126733062164	0.02139751170396073	0.013471695015225745	-0.03923497379658362	0.01590900666091155	0.0032217665451094277	-0.013601373357525919	0.020758451729955666	-0.02652730773275854	-0.0011924630374222386	-0.009754050144692333	-0.025997572132637335	-0.015629343001374685	-0.007737651859579941	0.002345037821697808	-0.010390111975453056	-0.0023959406198659707	-0.01309297715962906	0.01069992864889252	-0.014639334842664694	0.007705961287513947	0.02186283639328094	-0.001919544539293754	0.009938385832109485	-0.00805084018333254	-0.004724508444204471	-0.016416659620665273	-0.00124925554682733	-0.020845335028666742	0.012867882792585867	0.004832377025938052	0.011253971866672225	0.008205117370498331	-0.004745493468054194	-0.0036777789927994486	0.0016312832095492524	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458747	0.13988728337999878	0.031064211906820675	0.0837387715098459	0.11015960603279325	-0.07219230625753434	0.08735109265855612	-0.023113533365775134	0.010226353009813895	0.056801283808667426	0.003507742574149736	0.010138402078635589	-0.036246660593218995	-0.022500843128519153	0.014365796544106564	-0.009102181668657927	-0.02031504961179686	-0.0016324023360397687	-0.00898172895757628	0.012590254232631763	-0.0061973447923926415	-0.014503050019969732	-0.02193505130587686	0.022625486233608032	0.01084714841430142	0.025258970480334934	-0.002876620198380345	-0.00016558359106657894	-0.0010120349706295765	0.002735123662822922	-0.006546851933243821	-0.000372324403186217	0.0042869032888456	0.0037083969136339026	0.0025671233149428424	-0.0006588974981581601	0.002031208627104596	0.0005412806584123285	0.001808427195356898	0.0014968045557588595	0.0006958365665101167	-0.0008476927085483721	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458750	-0.08071451334531694	0.07213984884289239	-0.013279799699633303	0.00566442139838526	0.023094655029814348	-0.0005347958737026309	-0.029032972677445812	-0.023885092524298386	-0.010216593715154366	-0.019141059749249706	-0.005949732778397591	0.03208837248829441	-0.03827130232454879	-0.018144601703697225	0.0007515010735425531	-0.025968168577503947	0.010938980117154605	0.019593399873834093	0.004348899690150173	-0.0446491939478923	-0.01036041305271768	0.03065691372572172	-0.004929260867081258	0.04093801109319604	-0.010420607827627902	-0.00042799079394611247	-0.011288326839278995	0.00029922164285699167	0.01659533099884729	0.0004943169003505653	0.01731010571837235	0.02128751380424514	0.002093877476061679	-0.01273054424141704	-0.013915433720794632	-0.007063345968740266	0.001297116581276676	0.004857281350062055	-0.003924447282344047	0.0019028011004413269	-0.0003288651110410429	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458752	0.14592875838751126	0.01692715070217936	0.04961738804912445	-0.04092563456261154	-0.010958738402702499	0.005756298998232177	-0.008026785329950312	0.0067895364291221975	-0.004580733857046983	0.07181586582136865	-0.013735502723476898	0.010214811179523662	0.016892040397217208	0.04621400100846271	0.02571692798852021	0.04969498663442014	0.004295558282366427	-0.0012755182371387106	-0.009911906009932787	-0.016151106980398993	0.0009863601564715067	0.01708396474090394	0.028655316172455262	-0.013471781100407716	0.0005876898086606938	-0.009431858253515587	-0.017725456921005547	-0.0035998388468312763	-0.009822112260360883	-0.0009868934582332929	-0.006338223770279811	0.00013215182681422728	0.00021824353436618237	0.008118030312507091	-0.018121569886326388	-0.002561717059323081	-0.0011711520452137476	0.006546596566083454	-0.0038471172586669795	-0.002673439012495456	0.0006923137922895498	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458765	-0.037392816779536514	0.06505394492677018	-0.03243366553091959	-0.022550559155201388	0.035603662878023926	-0.02178179157951353	-0.011243199597555587	-0.020512318049171537	-3.548505410879113e-05	0.01622177264982865	0.02647968856983441	0.025016666012183216	-0.026992168368076375	0.014364250480397104	0.013000882481466981	0.004501553689690248	0.0004991892773043467	0.008005713733107295	-0.004737776657915867	-0.005681652535320064	0.02176205974407233	-0.005744267074148171	0.02228455358454036	0.021311774461646837	0.014319060364403308	0.00832688770163053	1.2606513637994385e-05	-0.019807473214917132	0.000784407268764447	-0.026457520796405263	0.0013674598882421384	-0.003767121617083726	0.00011045951044221643	0.007151731390518346	0.022716472748980164	-0.011753779924842578	-0.015951919728616967	0.009494022831462605	-0.0021240477909701626	-0.005252901073990123	-0.00040568069997135893	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458793	0.1367628768768378	0.04150812687037409	0.04881479533451636	-0.12581783701856647	0.01157960573798678	0.022271045417280786	-0.013628788162308031	0.03188393380277826	0.007995425939267645	0.035786112645978474	-0.011748731490502524	-0.00948545657733528	-0.02803319334405264	0.02504742374450191	-0.010229461657289003	-0.028302769950561087	0.003621409213240927	-0.011581790525420044	0.00934838428831127	-0.0057444298553621116	-0.0001447648548855471	-0.011366679721269604	-0.05411319810802553	0.022236134834117235	0.01307092296716827	0.021505140984672995	-0.001758484106649161	-0.01393266407586635	-0.011137570278776637	0.00821202559262928	-0.013329289233334459	-0.006031984998298616	0.004257595993292361	0.0013130753251559873	-0.007380183823926282	0.0036855467808073195	-0.00930141910713538	0.0013886351496051525	0.006470384572372595	-0.004231565886203059	-0.0003233329260050376	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458809	0.08902732315682557	-0.03695021404938033	0.05695797498047117	-0.015702342874523496	0.023850941282693446	-0.08255990075988139	0.020794591341836283	-0.03610419962055419	0.009049151754466191	-0.042354281256271775	-0.004758032642189343	0.022306757630152274	0.00519311560439259	0.03569186249879568	-0.022473658842414274	-0.011663200208542631	-0.004777411037739832	-0.012688301795973583	0.06230296287139306	0.0016301082811860986	0.01030215476378308	0.004306825389257296	-0.0026666359025903008	-0.011864163131941023	-0.005666079928572336	0.007625112299058769	-0.010617489809145118	0.008998056717156507	-0.0021601577952605634	-0.006308857022176822	-0.005799059448826183	-0.013742449851227941	-0.002094090636644935	-0.007582875619241754	-0.0021724398914488552	-0.011205200253839821	0.0036141168716976755	0.008056278420826759	0.00314350871631096	-0.00022095309421512024	-0.00014116085631279995	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1458829	0.055739293863765665	0.016468862807606295	0.007614911111223842	-0.09832772901805178	0.038498866808951863	0.03696055646270542	-0.026007728196064804	0.0133163937389217	0.02961345142446157	0.008715293044519196	0.015454110891614798	0.027415338617205926	0.01754790966456933	-0.017571609357340312	0.005440090293909996	-0.018380969129409452	0.027759450338621237	-0.006480773298150413	0.006812716029391241	0.0300013431914729	-0.004469473517011701	-0.022065761773069847	0.0066113394018233055	-0.0008331074884122447	-0.0149626065069687	0.007708696097711283	-0.002645697049961398	-0.007764829814475043	0.017096151235888545	-0.009845610679022638	-0.006962997629390258	0.018864249091222945	-0.018718010649784296	0.008096419523881035	0.00826727502529637	0.014126446119374773	0.016803567983592227	0.007616714626490401	-0.003913740314406977	-0.00046535988119730717	-0.0012358411816938565	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
