	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056783	ERR2056799
ERR1458715	0	0.3289856910705566	0.4747980237007141	0.5254480838775635	0.3332432210445404	0.512017548084259	0.3637947142124176	0.5174277424812317	0.4404908716678619	0.4395352900028229	0.2793434858322144	0.4846718907356262	0.3551275730133057	0.3868384957313538	0.4069323539733887	0.2141317129135132	0.4560622870922089	0.4657938480377197	0.4947495460510254	0.5940091609954834	0.4003232717514038	0.2340120673179626	0.3713841140270233	0.4672313332557678	0.4363351762294769	0.3518964946269989	0.3371436893939972	0.3432702422142029	0.4462098777294159	0.4348188936710358	0.4422449469566345	0.3518703281879425	0.2813974618911743	0.485483705997467	0.5096877813339233	0.4746009707450867	0.5033029317855835	0.4434210062026978	0.5285776257514954	0.4340342581272125	0.4844131171703339	0.4641642570495605	0.2551625967025757	0.5057039260864258	0.2403058409690857	0.47744220495224	0.4808079302310944	0.5644540786743164	0.3612536191940308	0.2335159331560135	0.4445960819721222	0.3527564406394958	0.2959885597229004	0.2934611141681671	0.25547856092453	0.4161482751369476	0.5109454989433289	0.5325164198875427
ERR1458739	0.3289856910705566	0	0.3224830329418182	0.3361282050609589	0.1645205765962601	0.3198573589324951	0.1892998814582825	0.3472256660461426	0.3040741384029388	0.2704889178276062	0.1639274805784225	0.3169748783111572	0.5808408260345459	0.1986897885799408	0.2225822806358337	0.1884709745645523	0.3079524338245392	0.2904355823993683	0.3346197009086609	0.4814295172691345	0.2768742442131042	0.4367854297161102	0.2389363348484039	0.2870071530342102	0.2603178918361664	0.247000977396965	0.1416185349225998	0.1878440976142883	0.2673098146915436	0.2099546194076538	0.349723219871521	0.2902469038963318	0.2131318747997284	0.3044779896736145	0.2767110466957092	0.2686160206794739	0.3062286078929901	0.3145076930522919	0.3679341971874237	0.341478705406189	0.2942323386669159	0.2935602366924286	0.232796773314476	0.3216647803783417	0.1881163120269775	0.3144257962703705	0.2838422060012817	0.4390054941177368	0.2176391035318375	0.216414213180542	0.3409105539321899	0.2221095860004425	0.1232569739222527	0.1742010861635208	0.2467092871665955	0.2860587537288666	0.3098571598529816	0.3806789219379425
ERR1458746	0.4747980237007141	0.3224830329418182	0	0.2125540524721146	0.2999385893344879	0.2297741174697876	0.2816905379295349	0.2799018025398254	0.2129613161087036	0.2782204747200012	0.2709086239337921	0.11018917709589	0.6268859505653381	0.2561610043048859	0.1751281768083572	0.3572944700717926	0.2630769610404968	0.2589222490787506	0.2481325715780258	0.3939014673233032	0.4386223554611206	0.5737127065658569	0.3061553537845612	0.152413934469223	0.2285023480653763	0.2691057920455933	0.2360409498214722	0.2718220353126526	0.3052470982074738	0.2774972319602966	0.2934192419052124	0.4084866940975189	0.2752150297164917	0.205030158162117	0.2672200500965118	0.2805046439170837	0.2715656459331512	0.2346156537532806	0.3144331276416779	0.2236278057098389	0.2006785273551941	0.2006000578403473	0.4000512361526489	0.1382282227277756	0.3592363595962524	0.1864227056503296	0.2139537781476974	0.3435729742050171	0.2648489475250244	0.3735608756542206	0.1832566559314728	0.2399116903543472	0.2800691723823547	0.3501741886138916	0.3400788009166718	0.1934649348258972	0.2243090569972992	0.2632719278335571
ERR1458747	0.5254480838775635	0.3361282050609589	0.2125540524721146	0	0.3269677460193634	0.2379748225212097	0.3131769597530365	0.2760213613510132	0.2904504239559174	0.2845164239406586	0.3183574974536896	0.2029130756855011	0.6786632537841797	0.2931568920612335	0.1755112111568451	0.3971137702465057	0.3125928044319153	0.2704724073410034	0.3072446286678314	0.4220797121524811	0.4682842791080475	0.625872015953064	0.3643151819705963	0.211827889084816	0.2773856818675995	0.2882953286170959	0.2948384881019592	0.3110934197902679	0.3247775137424469	0.3056982755661011	0.3158040642738342	0.4570694267749786	0.3380139470100403	0.2274516969919205	0.2804374098777771	0.2909208536148071	0.294999361038208	0.2924378216266632	0.3647074401378632	0.295893520116806	0.213099867105484	0.1525833755731583	0.4389528036117554	0.1844961196184158	0.3978066742420197	0.2218478918075562	0.191365972161293	0.3419784605503082	0.3000530898571014	0.4229278266429901	0.243600070476532	0.2948225140571594	0.3207978308200836	0.3815091848373413	0.3790861070156097	0.294097900390625	0.1746673732995987	0.3630876243114471
ERR1458750	0.3332432210445404	0.1645205765962601	0.2999385893344879	0.3269677460193634	0	0.2967773377895355	0.1320592015981674	0.2974459528923035	0.2692468762397766	0.2286588400602341	0.1305797845125198	0.2968058288097382	0.5864309072494507	0.1797604262828827	0.1955176144838333	0.1976109743118286	0.280405580997467	0.2388094067573547	0.2924932837486267	0.4523986279964447	0.2808162868022919	0.4463854432106018	0.202713817358017	0.2653193175792694	0.2556352913379669	0.1939919590950012	0.1243252158164978	0.131656214594841	0.2366870641708374	0.2316910624504089	0.292880117893219	0.2638659775257111	0.1677781045436859	0.2783601880073547	0.2872356772422791	0.2409419566392899	0.2868988215923309	0.2710829377174377	0.3374325633049011	0.2736567556858063	0.2664419710636139	0.298297792673111	0.2318407744169235	0.2946430444717407	0.1863821744918823	0.2737362384796143	0.276620626449585	0.403130829334259	0.1554633378982544	0.2136303037405014	0.3073383569717407	0.1715990900993347	0.134803906083107	0.1626832336187363	0.1991039365530014	0.2693210542201996	0.2941265106201172	0.3437837958335876
ERR1458752	0.512017548084259	0.3198573589324951	0.2297741174697876	0.2379748225212097	0.2967773377895355	0	0.2483604103326797	0.1673357337713242	0.2135736793279648	0.1998649090528488	0.3001217544078827	0.1989854276180267	0.6558477282524109	0.2165687680244446	0.1969177424907684	0.3888607621192932	0.287435919046402	0.1622315943241119	0.1779749989509583	0.3940155506134033	0.4463047981262207	0.6143045425415039	0.3185616135597229	0.175664871931076	0.2657893300056458	0.2598371207714081	0.2545342743396759	0.2732496559619904	0.2243122011423111	0.2577298879623413	0.1962670385837555	0.4082642495632172	0.3134793937206268	0.1751806288957596	0.2182258069515228	0.2128549069166183	0.1731627732515335	0.2002108097076416	0.3185915052890778	0.1981369405984879	0.1603149920701981	0.2951176762580872	0.4318280816078186	0.2250853925943375	0.3859374225139618	0.1435115784406662	0.2315758019685745	0.3048674762248993	0.2333017736673355	0.4163949191570282	0.2034448981285095	0.2552401721477509	0.2998943030834198	0.3563746511936188	0.318487137556076	0.2466554045677185	0.2523832023143768	0.2809677124023438
ERR1458765	0.3637947142124176	0.1892998814582825	0.2816905379295349	0.3131769597530365	0.1320592015981674	0.2483604103326797	0	0.2588002681732178	0.2392337471246719	0.1849724054336548	0.1543212980031967	0.2628225684165955	0.5962733030319214	0.1489981710910797	0.1752282679080963	0.2171549648046494	0.2559099793434143	0.2040269672870636	0.2460726946592331	0.412306159734726	0.2837418913841248	0.4728932976722717	0.1820772737264633	0.2424958944320679	0.2338448911905289	0.1782786101102829	0.1208498179912567	0.1165451854467392	0.203687846660614	0.2042368352413177	0.2571492195129395	0.2567415535449982	0.1797829866409302	0.252791166305542	0.2605028450489044	0.2131907045841217	0.2303406596183777	0.2428804785013199	0.3125317692756653	0.2546777427196503	0.2481925487518311	0.3043587505817413	0.2640243768692017	0.2802755832672119	0.2170396000146866	0.2455042451620102	0.2726705074310303	0.3747271597385406	0.127815917134285	0.2499219626188278	0.2913655042648315	0.1490068137645721	0.1466410011053085	0.1748511046171188	0.2075375467538834	0.2463378012180328	0.2755202949047089	0.3052501380443573
ERR1458793	0.5174277424812317	0.3472256660461426	0.2799018025398254	0.2760213613510132	0.2974459528923035	0.1673357337713242	0.2588002681732178	0	0.2240640968084335	0.1722537577152252	0.3209143280982971	0.2625423669815063	0.6686038970947266	0.2710563838481903	0.2418083399534225	0.3933050036430359	0.3067266345024109	0.1541800200939178	0.186897024512291	0.4295033514499664	0.4395280480384827	0.6181966066360474	0.337739109992981	0.2203437387943268	0.3370024561882019	0.2520005702972412	0.2774126827716827	0.2748776078224182	0.2127563804388046	0.2722368836402893	0.1779813766479492	0.4061594307422638	0.3067146837711334	0.1896167099475861	0.2219291925430298	0.1889028400182724	0.1784336119890213	0.2200026214122772	0.3358616530895233	0.2136142998933792	0.2082351893186569	0.3559485375881195	0.4408710896968842	0.2799518406391144	0.3930311501026154	0.1773980557918549	0.2748287320137024	0.3208007216453552	0.2191029191017151	0.417744517326355	0.2256639003753662	0.2599709630012512	0.3218854963779449	0.3510582745075226	0.3223067820072174	0.2867084443569183	0.2909159362316132	0.3171530365943909
ERR1458809	0.4404908716678619	0.3040741384029388	0.2129613161087036	0.2904504239559174	0.2692468762397766	0.2135736793279648	0.2392337471246719	0.2240640968084335	0	0.2171422094106674	0.2830245196819305	0.2016916573047638	0.5898215770721436	0.2327756285667419	0.2269543558359146	0.3614963591098785	0.2390191406011581	0.2312904596328735	0.2242259383201599	0.3790839314460754	0.4205832183361053	0.5453729033470154	0.2936285734176636	0.1565282791852951	0.2744584381580353	0.2436330914497375	0.2228488475084305	0.2325595617294312	0.2162281572818756	0.251310795545578	0.2292026877403259	0.3935741782188416	0.2719930410385132	0.2083449214696884	0.2215905636548996	0.2189906537532806	0.2091252505779266	0.1591820269823074	0.300132691860199	0.2156131416559219	0.1731269806623459	0.2964781224727631	0.4092883467674255	0.2095796763896942	0.3672724664211273	0.1845623254776001	0.2330401092767715	0.3545186817646027	0.2193532884120941	0.3880827724933624	0.1811012476682663	0.2335099279880524	0.2805067002773285	0.3239648640155792	0.3377629518508911	0.1994520276784897	0.2605758011341095	0.2688184678554535
ERR1458829	0.4395352900028229	0.2704889178276062	0.2782204747200012	0.2845164239406586	0.2286588400602341	0.1998649090528488	0.1849724054336548	0.1722537577152252	0.2171422094106674	0	0.2556683123111725	0.263019859790802	0.5935258269309998	0.2059747725725174	0.1929891556501389	0.3123404681682587	0.252765953540802	0.1394872516393661	0.1951332092285156	0.3891481757164001	0.3767680525779724	0.5450724959373474	0.2479890286922455	0.2075685113668442	0.2730590403079987	0.1852929443120956	0.219557136297226	0.2079767733812332	0.1489159762859344	0.185884416103363	0.1667313575744629	0.3375106453895569	0.2343173772096634	0.1857421100139618	0.2311147898435593	0.1551404595375061	0.1779982000589371	0.1917410492897034	0.2967202067375183	0.1947399079799652	0.2001844495534897	0.3272199332714081	0.3605748116970062	0.2782237529754639	0.3152420222759247	0.1909209191799164	0.2432428002357483	0.3164775967597961	0.1399748921394348	0.3345465660095215	0.2385415434837341	0.2067478150129318	0.2539216578006744	0.2712724506855011	0.2715256214141846	0.2491019368171692	0.2776831388473511	0.2971784472465515
